id,pair,bid,ask,spread_percentage,timestamp
9389,USDT_BRL,5.665,5.666,0.017652,2025-06-04T16:50:06.313787Z
9401,USDT_BRL,5.667,5.668,0.017646,2025-06-04T16:45:07.458781Z
9405,USDT_BRL,5.667,5.668,0.017646,2025-06-04T16:45:05.750333Z
9417,USDT_BRL,5.662,5.663,0.017662,2025-06-04T16:40:07.374317Z
9421,USDT_BRL,5.662,5.663,0.017662,2025-06-04T16:40:05.576543Z
9433,USDT_BRL,5.661,5.662,0.017665,2025-06-04T16:35:07.171985Z
9437,USDT_BRL,5.661,5.662,0.017665,2025-06-04T16:35:06.031256Z
9449,USDT_BRL,5.664,5.665,0.017655,2025-06-04T16:30:06.843707Z
9453,USDT_BRL,5.664,5.665,0.017655,2025-06-04T16:30:06.397524Z
9465,USDT_BRL,5.662,5.663,0.017662,2025-06-04T16:25:06.810883Z
9469,USDT_BRL,5.662,5.663,0.017662,2025-06-04T16:25:06.208944Z
9481,USDT_BRL,5.662,5.663,0.017662,2025-06-04T16:20:07.492660Z
9485,USDT_BRL,5.662,5.663,0.017662,2025-06-04T16:20:06.092243Z
9497,USDT_BRL,5.661,5.662,0.017665,2025-06-04T16:15:06.551429Z
9501,USDT_BRL,5.661,5.662,0.017665,2025-06-04T16:15:06.146308Z
9513,USDT_BRL,5.661,5.662,0.017665,2025-06-04T16:10:07.450965Z
9517,USDT_BRL,5.661,5.662,0.017665,2025-06-04T16:10:06.093630Z
9529,USDT_BRL,5.663,5.664,0.017658,2025-06-04T16:05:07.769521Z
9533,USDT_BRL,5.663,5.664,0.017658,2025-06-04T16:05:05.821106Z
9545,USDT_BRL,5.656,5.657,0.01768,2025-06-04T16:00:07.316725Z
9549,USDT_BRL,5.656,5.657,0.01768,2025-06-04T16:00:06.425877Z
9561,USDT_BRL,5.656,5.657,0.01768,2025-06-04T15:55:07.090551Z
9565,USDT_BRL,5.656,5.657,0.01768,2025-06-04T15:55:06.501672Z
9577,USDT_BRL,5.657,5.658,0.017677,2025-06-04T15:50:07.276899Z
9581,USDT_BRL,5.657,5.658,0.017677,2025-06-04T15:50:05.437187Z
9593,USDT_BRL,5.656,5.657,0.01768,2025-06-04T15:45:06.669489Z
9597,USDT_BRL,5.656,5.657,0.01768,2025-06-04T15:45:05.610855Z
9609,USDT_BRL,5.658,5.659,0.017674,2025-06-04T15:40:06.506558Z
9613,USDT_BRL,5.658,5.659,0.017674,2025-06-04T15:40:06.398224Z
9625,USDT_BRL,5.661,5.662,0.017665,2025-06-04T15:35:06.873479Z
9629,USDT_BRL,5.661,5.662,0.017665,2025-06-04T15:35:05.541734Z
9641,USDT_BRL,5.663,5.664,0.017658,2025-06-04T15:30:08.080973Z
9645,USDT_BRL,5.663,5.664,0.017658,2025-06-04T15:30:06.842193Z
9657,USDT_BRL,5.664,5.665,0.017655,2025-06-04T15:25:06.982925Z
9661,USDT_BRL,5.664,5.665,0.017655,2025-06-04T15:25:05.875142Z
9673,USDT_BRL,5.662,5.663,0.017662,2025-06-04T15:20:07.646765Z
9677,USDT_BRL,5.662,5.663,0.017662,2025-06-04T15:20:05.995275Z
9689,USDT_BRL,5.658,5.659,0.017674,2025-06-04T15:15:06.275431Z
9693,USDT_BRL,5.658,5.659,0.017674,2025-06-04T15:15:05.994185Z
9705,USDT_BRL,5.654,5.655,0.017687,2025-06-04T15:10:06.478574Z
9709,USDT_BRL,5.654,5.655,0.017687,2025-06-04T15:10:05.179285Z
9721,USDT_BRL,5.652,5.653,0.017693,2025-06-04T15:05:08.094242Z
9725,USDT_BRL,5.652,5.653,0.017693,2025-06-04T15:05:05.504770Z
9737,USDT_BRL,5.652,5.653,0.017693,2025-06-04T15:00:07.756740Z
9741,USDT_BRL,5.652,5.653,0.017693,2025-06-04T15:00:05.608316Z
9753,USDT_BRL,5.653,5.654,0.01769,2025-06-04T14:55:07.362787Z
9757,USDT_BRL,5.653,5.654,0.01769,2025-06-04T14:55:05.764563Z
9769,USDT_BRL,5.654,5.655,0.017687,2025-06-04T14:50:07.278950Z
9773,USDT_BRL,5.654,5.655,0.017687,2025-06-04T14:50:06.196770Z
9785,USDT_BRL,5.653,5.654,0.01769,2025-06-04T14:45:07.346828Z
9789,USDT_BRL,5.653,5.654,0.01769,2025-06-04T14:45:05.277369Z
9801,USDT_BRL,5.653,5.654,0.01769,2025-06-04T14:40:06.194751Z
9805,USDT_BRL,5.653,5.654,0.01769,2025-06-04T14:40:05.409853Z
9817,USDT_BRL,5.648,5.649,0.017705,2025-06-04T14:35:06.388306Z
9821,USDT_BRL,5.648,5.649,0.017705,2025-06-04T14:35:05.598035Z
9833,USDT_BRL,5.648,5.649,0.017705,2025-06-04T14:30:07.796842Z
9837,USDT_BRL,5.648,5.649,0.017705,2025-06-04T14:30:06.073713Z
9849,USDT_BRL,5.644,5.645,0.017718,2025-06-04T14:25:06.758574Z
9853,USDT_BRL,5.644,5.645,0.017718,2025-06-04T14:25:05.474276Z
9865,USDT_BRL,5.642,5.643,0.017724,2025-06-04T14:20:07.276736Z
9869,USDT_BRL,5.642,5.643,0.017724,2025-06-04T14:20:06.082289Z
9881,USDT_BRL,5.646,5.647,0.017712,2025-06-04T14:15:07.685791Z
9885,USDT_BRL,5.646,5.647,0.017712,2025-06-04T14:15:05.508003Z
9897,USDT_BRL,5.649,5.65,0.017702,2025-06-04T14:10:07.497884Z
9901,USDT_BRL,5.649,5.65,0.017702,2025-06-04T14:10:05.748903Z
9913,USDT_BRL,5.657,5.658,0.017677,2025-06-04T14:05:07.296546Z
9917,USDT_BRL,5.657,5.658,0.017677,2025-06-04T14:05:05.103949Z
9929,USDT_BRL,5.66,5.661,0.017668,2025-06-04T14:00:07.326096Z
9933,USDT_BRL,5.661,5.662,0.017665,2025-06-04T14:00:05.712809Z
9945,USDT_BRL,5.654,5.655,0.017687,2025-06-04T13:55:07.266335Z
9949,USDT_BRL,5.654,5.655,0.017687,2025-06-04T13:55:05.886494Z
9961,USDT_BRL,5.657,5.658,0.017677,2025-06-04T13:50:07.847463Z
9965,USDT_BRL,5.657,5.658,0.017677,2025-06-04T13:50:06.454165Z
9977,USDT_BRL,5.657,5.658,0.017677,2025-06-04T13:45:06.357671Z
9981,USDT_BRL,5.657,5.658,0.017677,2025-06-04T13:45:05.472987Z
9993,USDT_BRL,5.655,5.656,0.017683,2025-06-04T13:40:06.550539Z
9997,USDT_BRL,5.655,5.656,0.017683,2025-06-04T13:40:05.805363Z
10009,USDT_BRL,5.655,5.656,0.017683,2025-06-04T13:35:06.284447Z
10013,USDT_BRL,5.655,5.656,0.017683,2025-06-04T13:35:06.002644Z
10025,USDT_BRL,5.657,5.658,0.017677,2025-06-04T13:30:07.769947Z
10029,USDT_BRL,5.657,5.658,0.017677,2025-06-04T13:30:05.094562Z
10041,USDT_BRL,5.651,5.652,0.017696,2025-06-04T13:25:06.792727Z
10045,USDT_BRL,5.651,5.652,0.017696,2025-06-04T13:25:05.416897Z
10057,USDT_BRL,5.651,5.652,0.017696,2025-06-04T13:20:07.476040Z
10061,USDT_BRL,5.651,5.652,0.017696,2025-06-04T13:20:05.738273Z
10073,USDT_BRL,5.651,5.652,0.017696,2025-06-04T13:15:07.168843Z
10077,USDT_BRL,5.651,5.652,0.017696,2025-06-04T13:15:06.080853Z
10089,USDT_BRL,5.651,5.652,0.017696,2025-06-04T13:10:07.365012Z
10093,USDT_BRL,5.651,5.652,0.017696,2025-06-04T13:10:05.286153Z
10105,USDT_BRL,5.651,5.652,0.017696,2025-06-04T13:05:06.226935Z
10109,USDT_BRL,5.651,5.652,0.017696,2025-06-04T13:05:05.456815Z
10121,USDT_BRL,5.644,5.645,0.017718,2025-06-04T13:00:07.649460Z
10125,USDT_BRL,5.644,5.645,0.017718,2025-06-04T13:00:05.641457Z
10137,USDT_BRL,5.641,5.642,0.017727,2025-06-04T12:55:05.871983Z
10141,USDT_BRL,5.641,5.642,0.017727,2025-06-04T12:55:05.494848Z
10153,USDT_BRL,5.64,5.641,0.01773,2025-06-04T12:50:06.890143Z
10157,USDT_BRL,5.64,5.641,0.01773,2025-06-04T12:50:06.211511Z
10169,USDT_BRL,5.642,5.643,0.017724,2025-06-04T12:45:06.623515Z
10173,USDT_BRL,5.642,5.643,0.017724,2025-06-04T12:45:05.367263Z
10185,USDT_BRL,5.644,5.645,0.017718,2025-06-04T12:40:06.627552Z
10189,USDT_BRL,5.644,5.645,0.017718,2025-06-04T12:40:05.936935Z
10201,USDT_BRL,5.646,5.647,0.017712,2025-06-04T12:35:06.050131Z
10205,USDT_BRL,5.646,5.647,0.017712,2025-06-04T12:35:05.391022Z
10217,USDT_BRL,5.639,5.64,0.017734,2025-06-04T12:30:06.849244Z
10221,USDT_BRL,5.639,5.64,0.017734,2025-06-04T12:30:05.825098Z
10233,USDT_BRL,5.638,5.639,0.017737,2025-06-04T12:25:05.993830Z
10237,USDT_BRL,5.638,5.639,0.017737,2025-06-04T12:25:05.983094Z
10249,USDT_BRL,5.641,5.642,0.017727,2025-06-04T12:20:06.473448Z
10253,USDT_BRL,5.641,5.642,0.017727,2025-06-04T12:20:05.807257Z
10265,USDT_BRL,5.641,5.642,0.017727,2025-06-04T12:15:06.382741Z
10269,USDT_BRL,5.641,5.642,0.017727,2025-06-04T12:15:06.175503Z
10281,USDT_BRL,5.641,5.642,0.017727,2025-06-04T12:10:06.352012Z
10285,USDT_BRL,5.641,5.642,0.017727,2025-06-04T12:10:05.437052Z
10297,USDT_BRL,5.643,5.644,0.017721,2025-06-04T12:05:05.884796Z
10301,USDT_BRL,5.643,5.644,0.017721,2025-06-04T12:05:05.809793Z
10313,USDT_BRL,5.671,5.672,0.017634,2025-06-04T12:00:06.475475Z
10317,USDT_BRL,5.67,5.671,0.017637,2025-06-04T12:00:05.510601Z
10329,USDT_BRL,5.664,5.665,0.017655,2025-06-04T11:55:06.989352Z
10333,USDT_BRL,5.664,5.665,0.017655,2025-06-04T11:55:04.933046Z
10345,USDT_BRL,5.67,5.671,0.017637,2025-06-04T11:50:05.860168Z
10349,USDT_BRL,5.67,5.671,0.017637,2025-06-04T11:50:05.598896Z
10361,USDT_BRL,5.67,5.671,0.017637,2025-06-04T11:45:06.558356Z
10365,USDT_BRL,5.67,5.671,0.017637,2025-06-04T11:45:05.873386Z
10377,USDT_BRL,5.67,5.671,0.017637,2025-06-04T11:40:07.664640Z
10381,USDT_BRL,5.67,5.671,0.017637,2025-06-04T11:40:05.510575Z
10393,USDT_BRL,5.67,5.671,0.017637,2025-06-04T11:35:06.062406Z
10397,USDT_BRL,5.67,5.671,0.017637,2025-06-04T11:35:05.718666Z
10409,USDT_BRL,5.67,5.671,0.017637,2025-06-04T11:30:07.088225Z
10413,USDT_BRL,5.67,5.671,0.017637,2025-06-04T11:30:06.423864Z
10425,USDT_BRL,5.67,5.671,0.017637,2025-06-04T11:25:06.782748Z
10429,USDT_BRL,5.67,5.671,0.017637,2025-06-04T11:25:05.377914Z
10441,USDT_BRL,5.67,5.671,0.017637,2025-06-04T11:20:06.186616Z
10445,USDT_BRL,5.67,5.671,0.017637,2025-06-04T11:20:05.661436Z
10457,USDT_BRL,5.67,5.671,0.017637,2025-06-04T11:15:06.591325Z
10461,USDT_BRL,5.67,5.671,0.017637,2025-06-04T11:15:05.604899Z
10473,USDT_BRL,5.67,5.671,0.017637,2025-06-04T11:10:07.170794Z
10477,USDT_BRL,5.67,5.671,0.017637,2025-06-04T11:10:05.213578Z
10489,USDT_BRL,5.67,5.671,0.017637,2025-06-04T11:05:06.259263Z
10493,USDT_BRL,5.67,5.671,0.017637,2025-06-04T11:05:05.474605Z
10505,USDT_BRL,5.67,5.671,0.017637,2025-06-04T11:00:06.875892Z
10509,USDT_BRL,5.67,5.671,0.017637,2025-06-04T11:00:05.618785Z
10521,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:55:06.051312Z
10525,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:55:05.130441Z
10537,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:50:06.688441Z
10541,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:50:05.786406Z
10553,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:45:06.966832Z
10557,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:45:05.803784Z
10569,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:40:06.182285Z
10573,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:40:05.988504Z
10585,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:35:06.977563Z
10589,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:35:05.003063Z
10601,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:30:07.195810Z
10605,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:30:06.522834Z
10617,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:25:06.280212Z
10621,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:25:05.279955Z
10633,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:20:07.377771Z
10637,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:20:05.490224Z
10649,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:15:05.823457Z
10653,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:15:05.765724Z
10665,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:10:06.243668Z
10669,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:10:05.889427Z
10681,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:05:06.022656Z
10685,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:05:05.086445Z
10697,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:00:07.755645Z
10701,USDT_BRL,5.67,5.671,0.017637,2025-06-04T10:00:05.672331Z
10713,USDT_BRL,5.671,5.672,0.017634,2025-06-04T09:55:06.260729Z
10717,USDT_BRL,5.671,5.672,0.017634,2025-06-04T09:55:05.785632Z
10729,USDT_BRL,5.671,5.672,0.017634,2025-06-04T09:50:06.646794Z
10733,USDT_BRL,5.671,5.672,0.017634,2025-06-04T09:50:05.539074Z
10745,USDT_BRL,5.671,5.672,0.017634,2025-06-04T09:45:07.094613Z
10749,USDT_BRL,5.671,5.672,0.017634,2025-06-04T09:45:05.097546Z
10761,USDT_BRL,5.671,5.672,0.017634,2025-06-04T09:40:05.972603Z
10765,USDT_BRL,5.671,5.672,0.017634,2025-06-04T09:40:05.779189Z
10777,USDT_BRL,5.67,5.671,0.017637,2025-06-04T09:35:05.325984Z
10781,USDT_BRL,5.67,5.671,0.017637,2025-06-04T09:35:05.173774Z
10793,USDT_BRL,5.67,5.671,0.017637,2025-06-04T09:30:06.769004Z
10797,USDT_BRL,5.67,5.671,0.017637,2025-06-04T09:30:05.602899Z
10809,USDT_BRL,5.67,5.671,0.017637,2025-06-04T09:25:05.765460Z
10813,USDT_BRL,5.67,5.671,0.017637,2025-06-04T09:25:05.706136Z
10825,USDT_BRL,5.67,5.671,0.017637,2025-06-04T09:20:06.296440Z
10829,USDT_BRL,5.67,5.671,0.017637,2025-06-04T09:20:06.288113Z
10841,USDT_BRL,5.67,5.671,0.017637,2025-06-04T09:15:07.059958Z
10845,USDT_BRL,5.67,5.671,0.017637,2025-06-04T09:15:05.590864Z
10857,USDT_BRL,5.669,5.67,0.01764,2025-06-04T09:10:07.178833Z
10861,USDT_BRL,5.669,5.67,0.01764,2025-06-04T09:10:05.468292Z
10873,USDT_BRL,5.669,5.67,0.01764,2025-06-04T09:05:06.202102Z
10877,USDT_BRL,5.669,5.67,0.01764,2025-06-04T09:05:05.587961Z
10889,USDT_BRL,5.669,5.67,0.01764,2025-06-04T09:00:06.996913Z
10893,USDT_BRL,5.669,5.67,0.01764,2025-06-04T09:00:05.210691Z
10905,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:55:05.987293Z
10909,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:55:05.625666Z
10921,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:50:07.084956Z
10925,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:50:05.191549Z
10937,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:45:05.989439Z
10941,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:45:05.546900Z
10953,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:40:07.085567Z
10957,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:40:06.044710Z
10969,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:35:06.097961Z
10973,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:35:05.553078Z
10985,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:30:06.594362Z
10989,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:30:06.073358Z
11001,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:25:05.950692Z
11005,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:25:05.303845Z
11017,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:20:06.474863Z
11021,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:20:05.645494Z
11033,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:15:07.147124Z
11037,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:15:05.988156Z
11049,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:10:07.372843Z
11053,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:10:05.391813Z
11065,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:05:05.681093Z
11069,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:05:05.394891Z
11081,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:00:06.618898Z
11085,USDT_BRL,5.669,5.67,0.01764,2025-06-04T08:00:06.397429Z
11097,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:55:06.442292Z
11101,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:55:05.086272Z
11113,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:50:05.882863Z
11117,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:50:05.466758Z
11129,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:45:06.946775Z
11133,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:45:05.978085Z
11145,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:40:06.142367Z
11149,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:40:05.975133Z
11161,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:35:05.666763Z
11165,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:35:04.988538Z
11177,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:30:06.414607Z
11181,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:30:06.410975Z
11193,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:25:06.682264Z
11197,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:25:05.090396Z
11209,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:20:07.862146Z
11213,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:20:05.610037Z
11225,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:15:06.391575Z
11229,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:15:05.095495Z
11241,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:10:07.069631Z
11245,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:10:05.620779Z
11257,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:05:06.386135Z
11261,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:05:04.996571Z
11273,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:00:06.796714Z
11277,USDT_BRL,5.669,5.67,0.01764,2025-06-04T07:00:05.632659Z
11289,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:55:06.284587Z
11293,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:55:05.774323Z
11305,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:50:06.347090Z
11309,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:50:06.206865Z
11321,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:45:05.880985Z
11325,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:45:05.467076Z
11337,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:40:06.484328Z
11341,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:40:05.670918Z
11353,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:35:06.470534Z
11357,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:35:05.988330Z
11369,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:30:06.696754Z
11373,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:30:06.482896Z
11385,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:25:06.664146Z
11389,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:25:04.963007Z
11401,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:20:06.723312Z
11405,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:20:06.378520Z
11417,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:15:07.347107Z
11421,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:15:05.405816Z
11433,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:10:06.772351Z
11437,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:10:05.420152Z
11449,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:05:05.987833Z
11453,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:05:05.513777Z
11465,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:00:06.746839Z
11469,USDT_BRL,5.669,5.67,0.01764,2025-06-04T06:00:05.125028Z
11481,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:55:05.575397Z
11485,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:55:05.274620Z
11497,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:50:06.572998Z
11501,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:50:05.334113Z
11513,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:45:06.282948Z
11517,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:45:05.488049Z
11529,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:40:06.886769Z
11533,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:40:05.799706Z
11545,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:35:06.002408Z
11549,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:35:05.578569Z
11561,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:30:07.296152Z
11565,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:30:06.163069Z
11577,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:25:06.295082Z
11581,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:25:06.267264Z
11593,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:20:07.391821Z
11597,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:20:05.400072Z
11609,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:15:06.192591Z
11613,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:15:05.660071Z
11625,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:10:06.887561Z
11629,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:10:05.966138Z
11641,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:05:06.374275Z
11645,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:05:05.874728Z
11657,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:00:07.172853Z
11661,USDT_BRL,5.669,5.67,0.01764,2025-06-04T05:00:06.302962Z
11673,USDT_BRL,5.669,5.67,0.01764,2025-06-04T04:55:05.868323Z
11677,USDT_BRL,5.669,5.67,0.01764,2025-06-04T04:55:05.380910Z
11689,USDT_BRL,5.669,5.67,0.01764,2025-06-04T04:50:06.527707Z
11693,USDT_BRL,5.669,5.67,0.01764,2025-06-04T04:50:05.570519Z
11705,USDT_BRL,5.669,5.67,0.01764,2025-06-04T04:45:06.359838Z
11709,USDT_BRL,5.669,5.67,0.01764,2025-06-04T04:45:06.250000Z
11721,USDT_BRL,5.669,5.67,0.01764,2025-06-04T04:40:06.646809Z
11725,USDT_BRL,5.669,5.67,0.01764,2025-06-04T04:40:06.174220Z
11737,USDT_BRL,5.669,5.67,0.01764,2025-06-04T04:35:06.189552Z
11741,USDT_BRL,5.669,5.67,0.01764,2025-06-04T04:35:05.488718Z
11753,USDT_BRL,5.669,5.67,0.01764,2025-06-04T04:30:07.547127Z
11757,USDT_BRL,5.669,5.67,0.01764,2025-06-04T04:30:06.300944Z
11769,USDT_BRL,5.669,5.67,0.01764,2025-06-04T04:25:06.190579Z
11773,USDT_BRL,5.669,5.67,0.01764,2025-06-04T04:25:05.462202Z
11785,USDT_BRL,5.669,5.67,0.01764,2025-06-04T04:20:06.842477Z
11789,USDT_BRL,5.669,5.67,0.01764,2025-06-04T04:20:05.507783Z
11801,USDT_BRL,5.669,5.67,0.01764,2025-06-04T04:15:06.292612Z
11805,USDT_BRL,5.669,5.67,0.01764,2025-06-04T04:15:05.510232Z
11817,USDT_BRL,5.669,5.67,0.01764,2025-06-04T04:10:06.494981Z
11821,USDT_BRL,5.669,5.67,0.01764,2025-06-04T04:10:06.481425Z
11833,USDT_BRL,5.669,5.67,0.01764,2025-06-04T04:05:06.068503Z
11837,USDT_BRL,5.669,5.67,0.01764,2025-06-04T04:05:06.029359Z
11849,USDT_BRL,5.671,5.672,0.017634,2025-06-04T04:00:06.793603Z
11853,USDT_BRL,5.671,5.672,0.017634,2025-06-04T04:00:06.204186Z
11865,USDT_BRL,5.673,5.674,0.017627,2025-06-04T03:55:06.766521Z
11869,USDT_BRL,5.673,5.674,0.017627,2025-06-04T03:55:05.381313Z
11881,USDT_BRL,5.673,5.674,0.017627,2025-06-04T03:50:06.396041Z
11885,USDT_BRL,5.673,5.674,0.017627,2025-06-04T03:50:06.323810Z
11897,USDT_BRL,5.673,5.674,0.017627,2025-06-04T03:45:06.575020Z
11901,USDT_BRL,5.673,5.674,0.017627,2025-06-04T03:45:05.414176Z
11913,USDT_BRL,5.673,5.674,0.017627,2025-06-04T03:40:06.967651Z
11917,USDT_BRL,5.673,5.674,0.017627,2025-06-04T03:40:05.516206Z
11929,USDT_BRL,5.673,5.674,0.017627,2025-06-04T03:35:06.278033Z
11933,USDT_BRL,5.673,5.674,0.017627,2025-06-04T03:35:05.598506Z
11945,USDT_BRL,5.673,5.674,0.017627,2025-06-04T03:30:07.859439Z
11949,USDT_BRL,5.673,5.674,0.017627,2025-06-04T03:30:05.918742Z
11961,USDT_BRL,5.673,5.674,0.017627,2025-06-04T03:25:06.688727Z
11965,USDT_BRL,5.673,5.674,0.017627,2025-06-04T03:25:05.808130Z
11977,USDT_BRL,5.673,5.674,0.017627,2025-06-04T03:20:06.392157Z
11981,USDT_BRL,5.673,5.674,0.017627,2025-06-04T03:20:06.376886Z
11993,USDT_BRL,5.673,5.674,0.017627,2025-06-04T03:15:06.138125Z
11997,USDT_BRL,5.673,5.674,0.017627,2025-06-04T03:15:05.583315Z
12009,USDT_BRL,5.673,5.674,0.017627,2025-06-04T03:10:07.477857Z
12013,USDT_BRL,5.673,5.674,0.017627,2025-06-04T03:10:06.120961Z
12025,USDT_BRL,5.673,5.674,0.017627,2025-06-04T03:05:05.989839Z
12029,USDT_BRL,5.673,5.674,0.017627,2025-06-04T03:05:05.186087Z
12041,USDT_BRL,5.673,5.674,0.017627,2025-06-04T03:00:07.746849Z
