id,pair,bid,ask,spread_percentage,timestamp
55683,USD_BRL,5.6523,5.655,0.047768,2025-05-15T17:20:38.137366Z
55687,USD_BRL,5.6523,5.655,0.047768,2025-05-15T17:20:37.851128Z
55723,USD_BRL,5.6463,5.65,0.06553,2025-05-15T17:15:37.973391Z
55727,USD_BRL,5.6463,5.65,0.06553,2025-05-15T17:15:37.861322Z
55763,USD_BRL,5.6463,5.65,0.06553,2025-05-15T17:10:38.694603Z
55767,USD_BRL,5.6463,5.65,0.06553,2025-05-15T17:10:38.464140Z
55803,USD_BRL,5.6463,5.649447,0.055736,2025-05-15T17:05:38.645297Z
55807,USD_BRL,5.6463,5.649447,0.055736,2025-05-15T17:05:38.461024Z
55843,USD_BRL,5.6454,5.6494,0.070854,2025-05-15T17:00:38.768568Z
55847,USD_BRL,5.6452,5.6494,0.074399,2025-05-15T17:00:38.637840Z
55883,USD_BRL,5.6459,5.649514,0.064011,2025-05-15T16:55:38.112546Z
55887,USD_BRL,5.6459,5.649514,0.064011,2025-05-15T16:55:37.922842Z
55923,USD_BRL,5.6469,5.6494,0.044272,2025-05-15T16:50:38.092610Z
55927,USD_BRL,5.6469,5.6494,0.044272,2025-05-15T16:50:37.970203Z
55963,USD_BRL,5.6468,5.6494,0.046044,2025-05-15T16:45:38.363024Z
55967,USD_BRL,5.6468,5.6494,0.046044,2025-05-15T16:45:38.272183Z
56003,USD_BRL,5.6494,5.6518,0.042482,2025-05-15T16:40:38.693864Z
56007,USD_BRL,5.6494,5.6518,0.042482,2025-05-15T16:40:38.588916Z
56043,USD_BRL,5.6485,5.6487,0.003541,2025-05-15T16:35:38.444234Z
56047,USD_BRL,5.6485,5.6487,0.003541,2025-05-15T16:35:37.845106Z
56083,USD_BRL,5.6497,5.651619,0.033966,2025-05-15T16:30:37.899975Z
56087,USD_BRL,5.6497,5.651619,0.033966,2025-05-15T16:30:37.883263Z
56123,USD_BRL,5.648,5.6518,0.06728,2025-05-15T16:25:38.010802Z
56127,USD_BRL,5.648,5.6518,0.06728,2025-05-15T16:25:37.894071Z
56163,USD_BRL,5.6471,5.6518,0.083229,2025-05-15T16:20:38.112574Z
56167,USD_BRL,5.6471,5.6518,0.083229,2025-05-15T16:20:38.081373Z
56203,USD_BRL,5.6491,5.6492,0.00177,2025-05-15T16:15:38.461444Z
56207,USD_BRL,5.6491,5.6492,0.00177,2025-05-15T16:15:37.966664Z
56243,USD_BRL,5.6479,5.650533,0.046619,2025-05-15T16:10:38.661857Z
56247,USD_BRL,5.648915,5.6518,0.051072,2025-05-15T16:10:38.013433Z
56283,USD_BRL,5.6494,5.6498,0.00708,2025-05-15T16:05:37.948785Z
56287,USD_BRL,5.6494,5.6498,0.00708,2025-05-15T16:05:37.718249Z
56323,USD_BRL,5.6472,5.6497,0.04427,2025-05-15T16:00:38.427654Z
56327,USD_BRL,5.6472,5.6497,0.04427,2025-05-15T16:00:38.026221Z
56363,USD_BRL,5.6549,5.655,0.001768,2025-05-15T15:55:38.191620Z
56367,USD_BRL,5.6549,5.655,0.001768,2025-05-15T15:55:37.717595Z
56403,USD_BRL,5.6545,5.655,0.008843,2025-05-15T15:50:38.138973Z
56407,USD_BRL,5.6546,5.655,0.007074,2025-05-15T15:50:37.743014Z
56443,USD_BRL,5.6549,5.655,0.001768,2025-05-15T15:45:38.301580Z
56447,USD_BRL,5.6549,5.655,0.001768,2025-05-15T15:45:38.048021Z
56483,USD_BRL,5.6549,5.655,0.001768,2025-05-15T15:40:37.966289Z
56487,USD_BRL,5.6549,5.655,0.001768,2025-05-15T15:40:37.905868Z
56523,USD_BRL,5.6549,5.655,0.001768,2025-05-15T15:35:37.985289Z
56527,USD_BRL,5.6549,5.655,0.001768,2025-05-15T15:35:37.952288Z
56563,USD_BRL,5.6549,5.655,0.001768,2025-05-15T15:30:37.810289Z
56567,USD_BRL,5.6549,5.655,0.001768,2025-05-15T15:30:37.793103Z
56603,USD_BRL,5.6544,5.6545,0.001769,2025-05-15T15:25:37.940278Z
56607,USD_BRL,5.6544,5.6545,0.001769,2025-05-15T15:25:37.825117Z
56643,USD_BRL,5.6529,5.653,0.001769,2025-05-15T15:20:38.177461Z
56647,USD_BRL,5.6529,5.653,0.001769,2025-05-15T15:20:37.874456Z
56683,USD_BRL,5.6528,5.6529,0.001769,2025-05-15T15:15:38.479475Z
56687,USD_BRL,5.6528,5.6529,0.001769,2025-05-15T15:15:37.567549Z
56723,USD_BRL,5.6518,5.653,0.021232,2025-05-15T15:10:38.881637Z
56727,USD_BRL,5.6518,5.653,0.021232,2025-05-15T15:10:38.658630Z
56763,USD_BRL,5.6499,5.6529,0.053098,2025-05-15T15:05:38.585722Z
56767,USD_BRL,5.6499,5.6529,0.053098,2025-05-15T15:05:37.886300Z
56803,USD_BRL,5.6507,5.6527,0.035394,2025-05-15T15:00:38.138440Z
56807,USD_BRL,5.6507,5.6527,0.035394,2025-05-15T15:00:38.114697Z
56843,USD_BRL,5.6504,5.651,0.010619,2025-05-15T14:55:38.236920Z
56847,USD_BRL,5.6504,5.651,0.010619,2025-05-15T14:55:37.994715Z
56883,USD_BRL,5.6509,5.651,0.00177,2025-05-15T14:50:38.551211Z
56887,USD_BRL,5.6509,5.651,0.00177,2025-05-15T14:50:38.323396Z
56923,USD_BRL,5.6479,5.651,0.054888,2025-05-15T14:45:38.494583Z
56927,USD_BRL,5.6479,5.651,0.054888,2025-05-15T14:45:37.757625Z
56963,USD_BRL,5.6384,5.6431,0.083357,2025-05-15T14:40:38.205471Z
56967,USD_BRL,5.6384,5.6431,0.083357,2025-05-15T14:40:37.866622Z
57003,USD_BRL,5.6375,5.64138,0.068825,2025-05-15T14:35:38.513240Z
57007,USD_BRL,5.6375,5.64122,0.065987,2025-05-15T14:35:38.086784Z
57043,USD_BRL,5.6358,5.6406,0.08517,2025-05-15T14:30:37.883466Z
57047,USD_BRL,5.6358,5.6406,0.08517,2025-05-15T14:30:37.831393Z
57083,USD_BRL,5.6358,5.637143,0.02383,2025-05-15T14:25:37.857105Z
57087,USD_BRL,5.6358,5.637143,0.02383,2025-05-15T14:25:37.771574Z
57123,USD_BRL,5.6358,5.6362,0.007097,2025-05-15T14:20:38.352541Z
57127,USD_BRL,5.6358,5.6362,0.007097,2025-05-15T14:20:37.978100Z
57163,USD_BRL,5.6358,5.6381,0.040811,2025-05-15T14:15:38.556802Z
57167,USD_BRL,5.6358,5.6381,0.040811,2025-05-15T14:15:37.877004Z
57203,USD_BRL,5.6366,5.6408,0.074513,2025-05-15T14:10:37.955761Z
57207,USD_BRL,5.6366,5.6408,0.074513,2025-05-15T14:10:37.799980Z
57243,USD_BRL,5.6356,5.638475,0.051015,2025-05-15T14:05:38.707331Z
57247,USD_BRL,5.6356,5.638475,0.051015,2025-05-15T14:05:38.688595Z
57283,USD_BRL,5.6325,5.6388,0.111851,2025-05-15T14:00:38.936565Z
57287,USD_BRL,5.6325,5.6388,0.111851,2025-05-15T14:00:38.371446Z
57323,USD_BRL,5.63408,5.637,0.051827,2025-05-15T13:55:38.719028Z
57327,USD_BRL,5.63408,5.637,0.051827,2025-05-15T13:55:38.575853Z
57363,USD_BRL,5.6336,5.6392,0.099404,2025-05-15T13:50:37.924884Z
57367,USD_BRL,5.6336,5.6392,0.099404,2025-05-15T13:50:37.789872Z
57403,USD_BRL,5.631,5.6321,0.019535,2025-05-15T13:45:38.783327Z
57407,USD_BRL,5.631,5.6316,0.010655,2025-05-15T13:45:37.797924Z
57443,USD_BRL,5.6281,5.62913,0.018301,2025-05-15T13:40:38.211647Z
57447,USD_BRL,5.628,5.62913,0.020078,2025-05-15T13:40:38.058280Z
57483,USD_BRL,5.6302,5.6309,0.012433,2025-05-15T13:35:38.291748Z
57487,USD_BRL,5.6302,5.6309,0.012433,2025-05-15T13:35:38.129106Z
57523,USD_BRL,5.632,5.6354,0.060369,2025-05-15T13:30:37.902254Z
57527,USD_BRL,5.632,5.6354,0.060369,2025-05-15T13:30:37.597748Z
57563,USD_BRL,5.6321,5.6329,0.014204,2025-05-15T13:25:38.053958Z
57567,USD_BRL,5.6321,5.6329,0.014204,2025-05-15T13:25:37.844936Z
57603,USD_BRL,5.6265,5.6329,0.113747,2025-05-15T13:20:38.749120Z
57607,USD_BRL,5.6265,5.6329,0.113747,2025-05-15T13:20:38.074210Z
57643,USD_BRL,5.6291,5.6317,0.046189,2025-05-15T13:15:38.559132Z
57647,USD_BRL,5.6291,5.6317,0.046189,2025-05-15T13:15:38.553855Z
57683,USD_BRL,5.6341,5.6342,0.001775,2025-05-15T13:10:38.264930Z
57687,USD_BRL,5.6341,5.6342,0.001775,2025-05-15T13:10:37.840488Z
57723,USD_BRL,5.636,5.6361,0.001774,2025-05-15T13:05:38.410528Z
57727,USD_BRL,5.636,5.6361,0.001774,2025-05-15T13:05:38.406671Z
57763,USD_BRL,5.631,5.6314,0.007104,2025-05-15T13:00:38.162804Z
57767,USD_BRL,5.631,5.6314,0.007104,2025-05-15T13:00:38.051809Z
57803,USD_BRL,5.6308,5.6345,0.06571,2025-05-15T12:55:38.482783Z
57807,USD_BRL,5.6308,5.6388,0.142076,2025-05-15T12:55:37.760834Z
57843,USD_BRL,5.6327,5.639273,0.116694,2025-05-15T12:50:38.906731Z
57847,USD_BRL,5.6327,5.639273,0.116694,2025-05-15T12:50:38.448895Z
57883,USD_BRL,5.6311,5.631924,0.014633,2025-05-15T12:45:38.816319Z
57887,USD_BRL,5.6311,5.631924,0.014633,2025-05-15T12:45:37.667244Z
57923,USD_BRL,5.6281,5.630421,0.041239,2025-05-15T12:40:38.568374Z
57927,USD_BRL,5.6281,5.630421,0.041239,2025-05-15T12:40:37.874446Z
57963,USD_BRL,5.6298,5.6347,0.087037,2025-05-15T12:35:38.640661Z
57967,USD_BRL,5.6298,5.6347,0.087037,2025-05-15T12:35:37.858069Z
58003,USD_BRL,5.6325,5.6395,0.124279,2025-05-15T12:30:38.371705Z
58007,USD_BRL,5.6346,5.6395,0.086963,2025-05-15T12:30:37.727764Z
58043,USD_BRL,5.6366,5.6368,0.003548,2025-05-15T12:25:37.943615Z
58047,USD_BRL,5.6366,5.6368,0.003548,2025-05-15T12:25:37.805913Z
58083,USD_BRL,5.641,5.6451,0.072682,2025-05-15T12:20:38.299842Z
58087,USD_BRL,5.641,5.6451,0.072682,2025-05-15T12:20:37.753699Z
58123,USD_BRL,5.642,5.6456,0.063807,2025-05-15T12:15:38.476252Z
58127,USD_BRL,5.642,5.6456,0.063807,2025-05-15T12:15:38.330380Z
58163,USD_BRL,5.6413,5.6414,0.001773,2025-05-15T12:10:39.073503Z
58167,USD_BRL,5.6413,5.6414,0.001773,2025-05-15T12:10:38.454345Z
58203,USD_BRL,5.6469,5.650033,0.055482,2025-05-15T12:05:38.717754Z
58207,USD_BRL,5.6469,5.650033,0.055482,2025-05-15T12:05:37.998769Z
58243,USD_BRL,5.6488,5.651,0.038946,2025-05-15T12:00:38.492934Z
58247,USD_BRL,5.6488,5.651,0.038946,2025-05-15T12:00:38.147538Z
58283,USD_BRL,5.6488,5.6509,0.037176,2025-05-15T11:55:38.288731Z
58287,USD_BRL,5.6488,5.6509,0.037176,2025-05-15T11:55:37.762688Z
58323,USD_BRL,5.6488,5.6509,0.037176,2025-05-15T11:50:38.788584Z
58327,USD_BRL,5.6488,5.6509,0.037176,2025-05-15T11:50:37.713035Z
58363,USD_BRL,5.6487,5.6509,0.038947,2025-05-15T11:45:38.748897Z
58367,USD_BRL,5.6487,5.6509,0.038947,2025-05-15T11:45:38.030049Z
58403,USD_BRL,5.6487,5.651,0.040717,2025-05-15T11:40:37.630613Z
58407,USD_BRL,5.6487,5.651,0.040717,2025-05-15T11:40:37.611366Z
58443,USD_BRL,5.6505,5.651,0.008849,2025-05-15T11:35:38.530493Z
58447,USD_BRL,5.6505,5.651,0.008849,2025-05-15T11:35:37.852032Z
58483,USD_BRL,5.6488,5.654,0.092055,2025-05-15T11:30:38.307279Z
58487,USD_BRL,5.6488,5.654,0.092055,2025-05-15T11:30:37.617219Z
58523,USD_BRL,5.6517,5.654,0.040696,2025-05-15T11:25:38.365548Z
58527,USD_BRL,5.6517,5.654,0.040696,2025-05-15T11:25:37.996015Z
58563,USD_BRL,5.6498,5.650849,0.018567,2025-05-15T11:20:38.535231Z
58567,USD_BRL,5.6498,5.650849,0.018567,2025-05-15T11:20:37.710541Z
58603,USD_BRL,5.6522,5.6557,0.061923,2025-05-15T11:15:38.275315Z
58607,USD_BRL,5.6522,5.6557,0.061923,2025-05-15T11:15:37.787046Z
58643,USD_BRL,5.6522,5.6558,0.063692,2025-05-15T11:10:39.069425Z
58647,USD_BRL,5.6522,5.6558,0.063692,2025-05-15T11:10:37.962843Z
58683,USD_BRL,5.652353,5.656,0.064522,2025-05-15T11:05:38.519164Z
58687,USD_BRL,5.652353,5.656,0.064522,2025-05-15T11:05:37.687682Z
58723,USD_BRL,5.6526,5.656222,0.064077,2025-05-15T11:00:38.902965Z
58727,USD_BRL,5.6516,5.656196,0.081322,2025-05-15T11:00:37.828508Z
58763,USD_BRL,5.6526,5.656,0.060149,2025-05-15T10:55:38.228329Z
58767,USD_BRL,5.6526,5.656,0.060149,2025-05-15T10:55:37.930083Z
58803,USD_BRL,5.6526,5.656,0.060149,2025-05-15T10:50:38.576483Z
58807,USD_BRL,5.6526,5.656,0.060149,2025-05-15T10:50:38.492699Z
58843,USD_BRL,5.651663,5.657,0.094432,2025-05-15T10:45:38.026030Z
58847,USD_BRL,5.651663,5.657,0.094432,2025-05-15T10:45:37.757338Z
58883,USD_BRL,5.6531,5.6556,0.044224,2025-05-15T10:40:37.902829Z
58887,USD_BRL,5.6531,5.6556,0.044224,2025-05-15T10:40:37.647498Z
58923,USD_BRL,5.6531,5.6584,0.093754,2025-05-15T10:35:38.190747Z
58927,USD_BRL,5.6531,5.6584,0.093754,2025-05-15T10:35:38.037656Z
58963,USD_BRL,5.6546,5.6583,0.065433,2025-05-15T10:30:38.342250Z
58967,USD_BRL,5.6546,5.6583,0.065433,2025-05-15T10:30:37.980137Z
59003,USD_BRL,5.653,5.6582,0.091987,2025-05-15T10:25:38.240496Z
59007,USD_BRL,5.653,5.6582,0.091987,2025-05-15T10:25:38.164193Z
59043,USD_BRL,5.6536,5.6581,0.079595,2025-05-15T10:20:38.016338Z
59047,USD_BRL,5.6536,5.6585,0.08667,2025-05-15T10:20:37.743466Z
59083,USD_BRL,5.6552,5.6588,0.063658,2025-05-15T10:15:38.614285Z
59087,USD_BRL,5.6552,5.6588,0.063658,2025-05-15T10:15:38.024460Z
59123,USD_BRL,5.655,5.6592,0.074271,2025-05-15T10:10:38.610837Z
59127,USD_BRL,5.655,5.6592,0.074271,2025-05-15T10:10:38.085665Z
59163,USD_BRL,5.6548,5.6592,0.07781,2025-05-15T10:05:38.380520Z
59167,USD_BRL,5.6548,5.6592,0.07781,2025-05-15T10:05:38.282441Z
59203,USD_BRL,5.6548,5.6592,0.07781,2025-05-15T10:00:37.895098Z
59207,USD_BRL,5.6548,5.6592,0.07781,2025-05-15T10:00:37.637380Z
59243,USD_BRL,5.6547,5.6591,0.077811,2025-05-15T09:55:38.229834Z
59247,USD_BRL,5.6547,5.6591,0.077811,2025-05-15T09:55:38.218885Z
59283,USD_BRL,5.6533,5.6552,0.033609,2025-05-15T09:50:38.909850Z
59287,USD_BRL,5.6533,5.6552,0.033609,2025-05-15T09:50:37.729852Z
59323,USD_BRL,5.6499,5.653016,0.055151,2025-05-15T09:45:37.993313Z
59327,USD_BRL,5.6499,5.653016,0.055151,2025-05-15T09:45:37.667589Z
59363,USD_BRL,5.6494,5.652842,0.060927,2025-05-15T09:40:38.708035Z
59367,USD_BRL,5.6494,5.652842,0.060927,2025-05-15T09:40:38.200221Z
59403,USD_BRL,5.6488,5.652847,0.071644,2025-05-15T09:35:38.583531Z
59407,USD_BRL,5.6488,5.652847,0.071644,2025-05-15T09:35:38.489934Z
59443,USD_BRL,5.652,5.6522,0.003539,2025-05-15T09:30:38.176117Z
59447,USD_BRL,5.652,5.6522,0.003539,2025-05-15T09:30:37.855339Z
59483,USD_BRL,5.652,5.6527,0.012385,2025-05-15T09:25:38.293428Z
59487,USD_BRL,5.652,5.6527,0.012385,2025-05-15T09:25:37.680614Z
59523,USD_BRL,5.6516,5.6527,0.019464,2025-05-15T09:20:38.064036Z
59527,USD_BRL,5.6516,5.6527,0.019464,2025-05-15T09:20:37.744775Z
59563,USD_BRL,5.649,5.65031,0.02319,2025-05-15T09:15:38.457458Z
59567,USD_BRL,5.649,5.65031,0.02319,2025-05-15T09:15:37.885564Z
59603,USD_BRL,5.6515,5.6527,0.021233,2025-05-15T09:10:38.924742Z
59607,USD_BRL,5.6515,5.6527,0.021233,2025-05-15T09:10:37.978281Z
59643,USD_BRL,5.6487,5.652061,0.0595,2025-05-15T09:05:38.465467Z
59647,USD_BRL,5.6487,5.652061,0.0595,2025-05-15T09:05:38.289267Z
59683,USD_BRL,5.6478,5.6527,0.086759,2025-05-15T09:00:38.295087Z
59687,USD_BRL,5.6478,5.6527,0.086759,2025-05-15T09:00:38.162233Z
59723,USD_BRL,5.6484,5.6527,0.076128,2025-05-15T08:55:38.610002Z
59727,USD_BRL,5.6484,5.6527,0.076128,2025-05-15T08:55:38.600527Z
59763,USD_BRL,5.6483,5.649484,0.020962,2025-05-15T08:50:38.715694Z
59767,USD_BRL,5.6483,5.649484,0.020962,2025-05-15T08:50:38.411446Z
59803,USD_BRL,5.6486,5.6527,0.072584,2025-05-15T08:45:38.082350Z
59807,USD_BRL,5.6486,5.6527,0.072584,2025-05-15T08:45:37.742634Z
59843,USD_BRL,5.6489,5.649318,0.0074,2025-05-15T08:40:38.048625Z
59847,USD_BRL,5.6489,5.649318,0.0074,2025-05-15T08:40:37.953192Z
59883,USD_BRL,5.6508,5.6527,0.033624,2025-05-15T08:35:38.334313Z
59887,USD_BRL,5.6508,5.6527,0.033624,2025-05-15T08:35:37.749742Z
59923,USD_BRL,5.6488,5.6527,0.069041,2025-05-15T08:30:38.655960Z
59927,USD_BRL,5.6488,5.6527,0.069041,2025-05-15T08:30:38.221049Z
59963,USD_BRL,5.6509,5.6527,0.031853,2025-05-15T08:25:38.694755Z
59967,USD_BRL,5.6509,5.6527,0.031853,2025-05-15T08:25:38.566263Z
60003,USD_BRL,5.6503,5.6527,0.042476,2025-05-15T08:20:38.566939Z
60007,USD_BRL,5.6503,5.6527,0.042476,2025-05-15T08:20:37.958551Z
60043,USD_BRL,5.6503,5.6527,0.042476,2025-05-15T08:15:37.803258Z
60047,USD_BRL,5.6503,5.6527,0.042476,2025-05-15T08:15:37.700000Z
60083,USD_BRL,5.6506,5.6555,0.086716,2025-05-15T08:10:38.176619Z
60087,USD_BRL,5.6506,5.6555,0.086716,2025-05-15T08:10:37.691718Z
60123,USD_BRL,5.6511,5.6561,0.088478,2025-05-15T08:05:38.329610Z
60127,USD_BRL,5.6511,5.6561,0.088478,2025-05-15T08:05:38.143935Z
60163,USD_BRL,5.6505,5.6559,0.095567,2025-05-15T08:00:38.275875Z
60167,USD_BRL,5.6505,5.6559,0.095567,2025-05-15T08:00:38.266088Z
60203,USD_BRL,5.6506,5.6542,0.06371,2025-05-15T07:55:38.329679Z
60207,USD_BRL,5.6506,5.6542,0.06371,2025-05-15T07:55:38.185914Z
60243,USD_BRL,5.6496,5.6543,0.083192,2025-05-15T07:50:38.145117Z
60247,USD_BRL,5.6496,5.6543,0.083192,2025-05-15T07:50:38.014165Z
60283,USD_BRL,5.6507,5.6559,0.092024,2025-05-15T07:45:38.158396Z
60287,USD_BRL,5.6507,5.6559,0.092024,2025-05-15T07:45:38.070502Z
60323,USD_BRL,5.6508,5.6559,0.090253,2025-05-15T07:40:38.588629Z
60327,USD_BRL,5.6508,5.6559,0.090253,2025-05-15T07:40:38.096108Z
60363,USD_BRL,5.6511,5.6557,0.0814,2025-05-15T07:35:38.673581Z
60367,USD_BRL,5.6511,5.6557,0.0814,2025-05-15T07:35:37.699106Z
60403,USD_BRL,5.6503,5.6544,0.072563,2025-05-15T07:30:38.200288Z
60407,USD_BRL,5.6503,5.6544,0.072563,2025-05-15T07:30:37.996637Z
60443,USD_BRL,5.6503,5.6553,0.088491,2025-05-15T07:25:38.560894Z
60447,USD_BRL,5.6504,5.6556,0.092029,2025-05-15T07:25:37.602427Z
60483,USD_BRL,5.6503,5.6544,0.072563,2025-05-15T07:20:39.162395Z
60487,USD_BRL,5.6503,5.6544,0.072563,2025-05-15T07:20:38.090035Z
60523,USD_BRL,5.6506,5.656,0.095565,2025-05-15T07:15:38.289957Z
60527,USD_BRL,5.6506,5.656,0.095565,2025-05-15T07:15:38.203424Z
60563,USD_BRL,5.6507,5.6559,0.092024,2025-05-15T07:10:38.314625Z
60567,USD_BRL,5.6507,5.6559,0.092024,2025-05-15T07:10:38.227992Z
60603,USD_BRL,5.6521,5.6557,0.063693,2025-05-15T07:05:38.360032Z
60607,USD_BRL,5.6521,5.6557,0.063693,2025-05-15T07:05:38.029294Z
60643,USD_BRL,5.6526,5.655059,0.043502,2025-05-15T07:00:38.195527Z
60647,USD_BRL,5.6526,5.655059,0.043502,2025-05-15T07:00:38.163026Z
60683,USD_BRL,5.6513,5.6538,0.044238,2025-05-15T06:55:38.151966Z
60687,USD_BRL,5.6513,5.6538,0.044238,2025-05-15T06:55:38.107949Z
60723,USD_BRL,5.6512,5.6538,0.046008,2025-05-15T06:50:38.905756Z
60727,USD_BRL,5.6512,5.6538,0.046008,2025-05-15T06:50:38.292513Z
60763,USD_BRL,5.6499,5.6538,0.069028,2025-05-15T06:45:38.374978Z
60767,USD_BRL,5.6499,5.6538,0.069028,2025-05-15T06:45:37.951304Z
60803,USD_BRL,5.6497,5.6538,0.07257,2025-05-15T06:40:38.602185Z
60807,USD_BRL,5.6497,5.6538,0.07257,2025-05-15T06:40:38.259419Z
60843,USD_BRL,5.6518,5.6538,0.035387,2025-05-15T06:35:38.329777Z
60847,USD_BRL,5.6518,5.6538,0.035387,2025-05-15T06:35:37.959536Z
60883,USD_BRL,5.6517,5.6538,0.037157,2025-05-15T06:30:38.017149Z
60887,USD_BRL,5.6517,5.6538,0.037157,2025-05-15T06:30:38.007009Z
60923,USD_BRL,5.6504,5.6538,0.060173,2025-05-15T06:25:38.409597Z
60927,USD_BRL,5.6504,5.6538,0.060173,2025-05-15T06:25:38.213149Z
60963,USD_BRL,5.6515,5.6538,0.040697,2025-05-15T06:20:38.414511Z
60967,USD_BRL,5.6515,5.6538,0.040697,2025-05-15T06:20:37.601317Z
61003,USD_BRL,5.6512,5.659,0.138024,2025-05-15T06:15:38.031888Z
61007,USD_BRL,5.6512,5.659,0.138024,2025-05-15T06:15:37.980919Z
61043,USD_BRL,5.6493,5.6538,0.079656,2025-05-15T06:10:38.509757Z
61047,USD_BRL,5.6493,5.6538,0.079656,2025-05-15T06:10:37.893404Z
61083,USD_BRL,5.6495,5.6538,0.076113,2025-05-15T06:05:39.297300Z
61087,USD_BRL,5.6495,5.6538,0.076113,2025-05-15T06:05:38.123020Z
61123,USD_BRL,5.6495,5.654019,0.079989,2025-05-15T06:00:38.074591Z
61127,USD_BRL,5.6495,5.654019,0.079989,2025-05-15T06:00:37.627295Z
61163,USD_BRL,5.6502,5.6539,0.065484,2025-05-15T05:55:37.990873Z
61167,USD_BRL,5.6502,5.6539,0.065484,2025-05-15T05:55:37.984425Z
61203,USD_BRL,5.65,5.6539,0.069027,2025-05-15T05:50:38.515344Z
61207,USD_BRL,5.65,5.6539,0.069027,2025-05-15T05:50:38.075047Z
61243,USD_BRL,5.6502,5.6539,0.065484,2025-05-15T05:45:38.360223Z
61247,USD_BRL,5.6502,5.6539,0.065484,2025-05-15T05:45:38.136652Z
61283,USD_BRL,5.65,5.6539,0.069027,2025-05-15T05:40:38.513572Z
61287,USD_BRL,5.65,5.6539,0.069027,2025-05-15T05:40:38.210061Z
