id,pair,bid,ask,spread_percentage,timestamp
638,USDT_BRL,5.62,5.621,0.017794,2025-06-06T14:25:05.389419Z
650,USDT_BRL,5.626,5.627,0.017775,2025-06-06T14:20:06.688665Z
654,USDT_BRL,5.626,5.627,0.017775,2025-06-06T14:20:05.668169Z
666,USDT_BRL,5.62,5.621,0.017794,2025-06-06T14:15:06.537712Z
670,USDT_BRL,5.62,5.621,0.017794,2025-06-06T14:15:05.586229Z
682,USDT_BRL,5.617,5.618,0.017803,2025-06-06T14:10:07.162173Z
686,USDT_BRL,5.617,5.618,0.017803,2025-06-06T14:10:06.459891Z
698,USDT_BRL,5.62,5.621,0.017794,2025-06-06T14:05:06.777479Z
702,USDT_BRL,5.62,5.621,0.017794,2025-06-06T14:05:05.146503Z
714,USDT_BRL,5.62,5.621,0.017794,2025-06-06T14:00:06.954858Z
718,USDT_BRL,5.62,5.621,0.017794,2025-06-06T14:00:05.520995Z
730,USDT_BRL,5.624,5.625,0.017781,2025-06-06T13:55:06.873102Z
734,USDT_BRL,5.624,5.625,0.017781,2025-06-06T13:55:06.075179Z
746,USDT_BRL,5.623,5.624,0.017784,2025-06-06T13:50:07.392160Z
750,USDT_BRL,5.623,5.624,0.017784,2025-06-06T13:50:05.893264Z
762,USDT_BRL,5.627,5.628,0.017771,2025-06-06T13:45:06.289561Z
766,USDT_BRL,5.627,5.628,0.017771,2025-06-06T13:45:05.818657Z
778,USDT_BRL,5.625,5.626,0.017778,2025-06-06T13:40:06.197807Z
782,USDT_BRL,5.625,5.626,0.017778,2025-06-06T13:40:05.865455Z
794,USDT_BRL,5.618,5.619,0.0178,2025-06-06T13:35:06.586911Z
798,USDT_BRL,5.618,5.619,0.0178,2025-06-06T13:35:05.702081Z
810,USDT_BRL,5.618,5.619,0.0178,2025-06-06T13:30:06.753457Z
814,USDT_BRL,5.618,5.619,0.0178,2025-06-06T13:30:06.027501Z
826,USDT_BRL,5.62,5.621,0.017794,2025-06-06T13:25:06.692228Z
830,USDT_BRL,5.62,5.621,0.017794,2025-06-06T13:25:05.750464Z
842,USDT_BRL,5.621,5.622,0.01779,2025-06-06T13:20:07.346716Z
846,USDT_BRL,5.621,5.622,0.01779,2025-06-06T13:20:06.018447Z
858,USDT_BRL,5.613,5.614,0.017816,2025-06-06T13:15:07.087991Z
862,USDT_BRL,5.613,5.614,0.017816,2025-06-06T13:15:06.277733Z
874,USDT_BRL,5.619,5.62,0.017797,2025-06-06T13:10:07.073528Z
878,USDT_BRL,5.619,5.62,0.017797,2025-06-06T13:10:05.382520Z
890,USDT_BRL,5.604,5.605,0.017844,2025-06-06T13:05:05.749407Z
894,USDT_BRL,5.604,5.605,0.017844,2025-06-06T13:05:05.418376Z
906,USDT_BRL,5.604,5.605,0.017844,2025-06-06T13:00:07.678731Z
910,USDT_BRL,5.604,5.605,0.017844,2025-06-06T13:00:05.691884Z
922,USDT_BRL,5.603,5.604,0.017848,2025-06-06T12:55:05.786417Z
926,USDT_BRL,5.603,5.604,0.017848,2025-06-06T12:55:05.582541Z
938,USDT_BRL,5.606,5.607,0.017838,2025-06-06T12:50:07.771155Z
942,USDT_BRL,5.606,5.607,0.017838,2025-06-06T12:50:06.192056Z
954,USDT_BRL,5.614,5.615,0.017813,2025-06-06T12:45:06.775264Z
958,USDT_BRL,5.614,5.615,0.017813,2025-06-06T12:45:06.165112Z
970,USDT_BRL,5.618,5.619,0.0178,2025-06-06T12:40:06.899501Z
974,USDT_BRL,5.614,5.615,0.017813,2025-06-06T12:40:06.280499Z
986,USDT_BRL,5.598,5.599,0.017864,2025-06-06T12:35:06.585335Z
990,USDT_BRL,5.598,5.599,0.017864,2025-06-06T12:35:05.720332Z
1002,USDT_BRL,5.614,5.615,0.017813,2025-06-06T12:30:06.117660Z
1006,USDT_BRL,5.614,5.615,0.017813,2025-06-06T12:30:05.824018Z
1018,USDT_BRL,5.615,5.616,0.017809,2025-06-06T12:25:06.093059Z
1022,USDT_BRL,5.615,5.616,0.017809,2025-06-06T12:25:05.897240Z
1034,USDT_BRL,5.609,5.61,0.017828,2025-06-06T12:20:05.795308Z
1038,USDT_BRL,5.609,5.61,0.017828,2025-06-06T12:20:05.591345Z
1050,USDT_BRL,5.609,5.61,0.017828,2025-06-06T12:15:05.954448Z
1054,USDT_BRL,5.609,5.61,0.017828,2025-06-06T12:15:05.480076Z
1066,USDT_BRL,5.616,5.617,0.017806,2025-06-06T12:10:06.440728Z
1070,USDT_BRL,5.616,5.617,0.017806,2025-06-06T12:10:05.650316Z
1082,USDT_BRL,5.617,5.618,0.017803,2025-06-06T12:05:05.651256Z
1086,USDT_BRL,5.617,5.618,0.017803,2025-06-06T12:05:05.231952Z
1098,USDT_BRL,5.633,5.634,0.017753,2025-06-06T12:00:06.931830Z
1102,USDT_BRL,5.633,5.634,0.017753,2025-06-06T12:00:06.518438Z
1114,USDT_BRL,5.633,5.634,0.017753,2025-06-06T11:55:06.191793Z
1118,USDT_BRL,5.633,5.634,0.017753,2025-06-06T11:55:05.874058Z
1130,USDT_BRL,5.633,5.634,0.017753,2025-06-06T11:50:06.106362Z
1134,USDT_BRL,5.633,5.634,0.017753,2025-06-06T11:50:05.773012Z
1146,USDT_BRL,5.633,5.634,0.017753,2025-06-06T11:45:07.169496Z
1150,USDT_BRL,5.633,5.634,0.017753,2025-06-06T11:45:06.034967Z
1162,USDT_BRL,5.633,5.634,0.017753,2025-06-06T11:40:07.783696Z
1166,USDT_BRL,5.633,5.634,0.017753,2025-06-06T11:40:05.709899Z
1178,USDT_BRL,5.633,5.634,0.017753,2025-06-06T11:35:06.402872Z
1182,USDT_BRL,5.633,5.634,0.017753,2025-06-06T11:35:05.786636Z
1194,USDT_BRL,5.633,5.634,0.017753,2025-06-06T11:30:06.489569Z
1198,USDT_BRL,5.633,5.634,0.017753,2025-06-06T11:30:05.866952Z
1210,USDT_BRL,5.633,5.634,0.017753,2025-06-06T11:25:06.662246Z
1214,USDT_BRL,5.633,5.634,0.017753,2025-06-06T11:25:05.771679Z
1226,USDT_BRL,5.633,5.634,0.017753,2025-06-06T11:20:07.038226Z
1230,USDT_BRL,5.633,5.634,0.017753,2025-06-06T11:20:06.052094Z
1242,USDT_BRL,5.633,5.634,0.017753,2025-06-06T11:15:07.385569Z
1246,USDT_BRL,5.633,5.634,0.017753,2025-06-06T11:15:06.187008Z
1258,USDT_BRL,5.634,5.635,0.017749,2025-06-06T11:10:06.456956Z
1262,USDT_BRL,5.634,5.635,0.017749,2025-06-06T11:10:06.318468Z
1274,USDT_BRL,5.634,5.635,0.017749,2025-06-06T11:05:06.149639Z
1278,USDT_BRL,5.634,5.635,0.017749,2025-06-06T11:05:06.108160Z
1290,USDT_BRL,5.634,5.635,0.017749,2025-06-06T11:00:06.787537Z
1294,USDT_BRL,5.634,5.635,0.017749,2025-06-06T11:00:05.627563Z
1306,USDT_BRL,5.634,5.635,0.017749,2025-06-06T10:55:06.279900Z
1310,USDT_BRL,5.634,5.635,0.017749,2025-06-06T10:55:05.468505Z
1322,USDT_BRL,5.63,5.631,0.017762,2025-06-06T10:50:06.557425Z
1326,USDT_BRL,5.63,5.631,0.017762,2025-06-06T10:50:06.173273Z
1338,USDT_BRL,5.63,5.631,0.017762,2025-06-06T10:45:07.280219Z
1342,USDT_BRL,5.63,5.631,0.017762,2025-06-06T10:45:05.992077Z
1354,USDT_BRL,5.63,5.631,0.017762,2025-06-06T10:40:06.264251Z
1358,USDT_BRL,5.63,5.631,0.017762,2025-06-06T10:40:06.023985Z
1370,USDT_BRL,5.63,5.631,0.017762,2025-06-06T10:35:06.088356Z
1374,USDT_BRL,5.63,5.631,0.017762,2025-06-06T10:35:05.847939Z
1386,USDT_BRL,5.63,5.631,0.017762,2025-06-06T10:30:06.806222Z
1390,USDT_BRL,5.63,5.631,0.017762,2025-06-06T10:30:06.319102Z
1402,USDT_BRL,5.63,5.631,0.017762,2025-06-06T10:25:05.472554Z
1406,USDT_BRL,5.63,5.631,0.017762,2025-06-06T10:25:05.245866Z
1418,USDT_BRL,5.63,5.631,0.017762,2025-06-06T10:20:05.797568Z
1422,USDT_BRL,5.63,5.631,0.017762,2025-06-06T10:20:05.773159Z
1434,USDT_BRL,5.63,5.631,0.017762,2025-06-06T10:15:06.386626Z
1438,USDT_BRL,5.63,5.631,0.017762,2025-06-06T10:15:05.879521Z
1450,USDT_BRL,5.627,5.628,0.017771,2025-06-06T10:10:06.756099Z
1454,USDT_BRL,5.627,5.628,0.017771,2025-06-06T10:10:05.888098Z
1466,USDT_BRL,5.621,5.622,0.01779,2025-06-06T10:05:06.547716Z
1470,USDT_BRL,5.621,5.622,0.01779,2025-06-06T10:05:05.991021Z
1482,USDT_BRL,5.621,5.622,0.01779,2025-06-06T10:00:07.112423Z
1486,USDT_BRL,5.621,5.622,0.01779,2025-06-06T10:00:06.850928Z
1498,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:55:06.261079Z
1502,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:55:05.020479Z
1514,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:50:06.588103Z
1518,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:50:06.568627Z
1530,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:45:06.172042Z
1534,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:45:05.865515Z
1546,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:40:05.887851Z
1550,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:40:05.868252Z
1562,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:35:06.512841Z
1566,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:35:05.751602Z
1578,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:30:06.687156Z
1582,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:30:06.676608Z
1594,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:25:06.306750Z
1598,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:25:05.182608Z
1610,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:20:06.330806Z
1614,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:20:06.078665Z
1626,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:15:05.783058Z
1630,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:15:05.440478Z
1642,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:10:06.460077Z
1646,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:10:06.196265Z
1658,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:05:06.242673Z
1662,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:05:05.569887Z
1674,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:00:06.791953Z
1678,USDT_BRL,5.621,5.622,0.01779,2025-06-06T09:00:06.725542Z
1690,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:55:06.150896Z
1694,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:55:05.076637Z
1706,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:50:07.485238Z
1710,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:50:05.463631Z
1722,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:45:06.172795Z
1726,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:45:05.296875Z
1738,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:40:06.123220Z
1742,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:40:05.670802Z
1754,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:35:06.021914Z
1758,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:35:05.476463Z
1770,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:30:07.052590Z
1774,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:30:06.205847Z
1786,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:25:06.193748Z
1790,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:25:05.293319Z
1802,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:20:06.690826Z
1806,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:20:06.507362Z
1818,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:15:05.934786Z
1822,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:15:05.210773Z
1834,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:10:05.611505Z
1838,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:10:05.588452Z
1850,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:05:06.657835Z
1854,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:05:05.497970Z
1866,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:00:07.389248Z
1870,USDT_BRL,5.621,5.622,0.01779,2025-06-06T08:00:05.518059Z
1882,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:55:06.149183Z
1886,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:55:05.519857Z
1898,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:50:06.964848Z
1902,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:50:06.398169Z
1914,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:45:07.376556Z
1918,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:45:05.986960Z
1930,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:40:06.785273Z
1934,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:40:06.164762Z
1946,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:35:06.402658Z
1950,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:35:05.672485Z
1962,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:30:06.562141Z
1966,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:30:06.213745Z
1978,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:25:05.937463Z
1982,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:25:05.574199Z
1994,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:20:06.303700Z
1998,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:20:06.264062Z
2010,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:15:06.694838Z
2014,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:15:06.449306Z
2026,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:10:06.143792Z
2030,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:10:05.994382Z
2042,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:05:06.739894Z
2046,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:05:06.600671Z
2058,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:00:06.388411Z
2062,USDT_BRL,5.621,5.622,0.01779,2025-06-06T07:00:06.312296Z
2074,USDT_BRL,5.621,5.622,0.01779,2025-06-06T06:55:06.305058Z
2078,USDT_BRL,5.621,5.622,0.01779,2025-06-06T06:55:05.839634Z
2090,USDT_BRL,5.621,5.622,0.01779,2025-06-06T06:50:06.454198Z
2094,USDT_BRL,5.621,5.622,0.01779,2025-06-06T06:50:05.977730Z
2106,USDT_BRL,5.621,5.622,0.01779,2025-06-06T06:45:06.792106Z
2110,USDT_BRL,5.621,5.622,0.01779,2025-06-06T06:45:06.482916Z
2122,USDT_BRL,5.621,5.622,0.01779,2025-06-06T06:40:07.287996Z
2126,USDT_BRL,5.621,5.622,0.01779,2025-06-06T06:40:05.673593Z
2138,USDT_BRL,5.633,5.634,0.017753,2025-06-06T06:35:06.324908Z
2142,USDT_BRL,5.633,5.634,0.017753,2025-06-06T06:35:06.155725Z
2154,USDT_BRL,5.632,5.633,0.017756,2025-06-06T06:30:07.388271Z
2158,USDT_BRL,5.632,5.633,0.017756,2025-06-06T06:30:06.909623Z
2170,USDT_BRL,5.632,5.633,0.017756,2025-06-06T06:25:06.422271Z
2174,USDT_BRL,5.632,5.633,0.017756,2025-06-06T06:25:05.756191Z
2186,USDT_BRL,5.632,5.633,0.017756,2025-06-06T06:20:05.797479Z
2190,USDT_BRL,5.632,5.633,0.017756,2025-06-06T06:20:05.687392Z
2202,USDT_BRL,5.632,5.633,0.017756,2025-06-06T06:15:06.483464Z
2206,USDT_BRL,5.632,5.633,0.017756,2025-06-06T06:15:05.316644Z
2218,USDT_BRL,5.632,5.633,0.017756,2025-06-06T06:10:07.083334Z
2222,USDT_BRL,5.632,5.633,0.017756,2025-06-06T06:10:06.331131Z
2234,USDT_BRL,5.629,5.63,0.017765,2025-06-06T06:05:06.286432Z
2238,USDT_BRL,5.629,5.63,0.017765,2025-06-06T06:05:05.288101Z
2250,USDT_BRL,5.629,5.63,0.017765,2025-06-06T06:00:06.773494Z
2254,USDT_BRL,5.629,5.63,0.017765,2025-06-06T06:00:06.624012Z
2266,USDT_BRL,5.629,5.63,0.017765,2025-06-06T05:55:05.757637Z
2270,USDT_BRL,5.629,5.63,0.017765,2025-06-06T05:55:05.503335Z
2282,USDT_BRL,5.629,5.63,0.017765,2025-06-06T05:50:06.698792Z
2286,USDT_BRL,5.629,5.63,0.017765,2025-06-06T05:50:06.261537Z
2298,USDT_BRL,5.629,5.63,0.017765,2025-06-06T05:45:06.476110Z
2302,USDT_BRL,5.629,5.63,0.017765,2025-06-06T05:45:05.920433Z
2314,USDT_BRL,5.628,5.629,0.017768,2025-06-06T05:40:07.067698Z
2318,USDT_BRL,5.628,5.629,0.017768,2025-06-06T05:40:05.925199Z
2330,USDT_BRL,5.628,5.629,0.017768,2025-06-06T05:35:06.671782Z
2334,USDT_BRL,5.628,5.629,0.017768,2025-06-06T05:35:06.427386Z
2346,USDT_BRL,5.628,5.629,0.017768,2025-06-06T05:30:07.246841Z
2350,USDT_BRL,5.628,5.629,0.017768,2025-06-06T05:30:06.029720Z
2362,USDT_BRL,5.628,5.629,0.017768,2025-06-06T05:25:06.397924Z
2366,USDT_BRL,5.628,5.629,0.017768,2025-06-06T05:25:05.824846Z
2378,USDT_BRL,5.628,5.629,0.017768,2025-06-06T05:20:07.595792Z
2382,USDT_BRL,5.628,5.629,0.017768,2025-06-06T05:20:06.410149Z
2394,USDT_BRL,5.628,5.629,0.017768,2025-06-06T05:15:06.205954Z
2398,USDT_BRL,5.628,5.629,0.017768,2025-06-06T05:15:05.522719Z
2410,USDT_BRL,5.628,5.629,0.017768,2025-06-06T05:10:06.664717Z
2414,USDT_BRL,5.628,5.629,0.017768,2025-06-06T05:10:06.619503Z
2426,USDT_BRL,5.628,5.629,0.017768,2025-06-06T05:05:07.087038Z
2430,USDT_BRL,5.628,5.629,0.017768,2025-06-06T05:05:05.711276Z
2442,USDT_BRL,5.628,5.629,0.017768,2025-06-06T05:00:06.279931Z
2446,USDT_BRL,5.628,5.629,0.017768,2025-06-06T05:00:06.089841Z
2458,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:55:06.316210Z
2462,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:55:05.590635Z
2474,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:50:06.763716Z
2478,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:50:06.281046Z
2490,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:45:06.697158Z
2494,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:45:05.650652Z
2506,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:40:06.692471Z
2510,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:40:06.385995Z
2522,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:35:05.974314Z
2526,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:35:05.960049Z
2538,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:30:06.095679Z
2542,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:30:05.845960Z
2554,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:25:06.241391Z
2558,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:25:05.919195Z
2570,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:20:07.316165Z
2574,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:20:06.099328Z
2586,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:15:06.030239Z
2590,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:15:05.866704Z
2602,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:10:06.713061Z
2606,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:10:05.946703Z
2618,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:05:06.446768Z
2622,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:05:06.112600Z
2634,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:00:07.156303Z
2638,USDT_BRL,5.628,5.629,0.017768,2025-06-06T04:00:05.402389Z
2650,USDT_BRL,5.628,5.629,0.017768,2025-06-06T03:55:06.108021Z
2654,USDT_BRL,5.628,5.629,0.017768,2025-06-06T03:55:05.487581Z
2666,USDT_BRL,5.628,5.629,0.017768,2025-06-06T03:50:06.742441Z
2670,USDT_BRL,5.628,5.629,0.017768,2025-06-06T03:50:06.075879Z
2682,USDT_BRL,5.628,5.629,0.017768,2025-06-06T03:45:07.789458Z
