id,pair,bid,ask,spread_percentage,timestamp
55423,XRP_MXN,48.141309,48.2062,0.134793,2025-05-15T17:55:28.092554Z
55459,XRP_MXN,48.499045,48.5793,0.165477,2025-05-15T17:50:28.579092Z
55463,XRP_MXN,48.499045,48.5793,0.165477,2025-05-15T17:50:28.451462Z
55499,XRP_MXN,48.6884,48.74568,0.117646,2025-05-15T17:45:28.039131Z
55503,XRP_MXN,48.6884,48.74588,0.118057,2025-05-15T17:45:27.871588Z
55539,XRP_MXN,48.5491,48.6071,0.119467,2025-05-15T17:40:28.024690Z
55543,XRP_MXN,48.5491,48.6071,0.119467,2025-05-15T17:40:27.997563Z
55579,XRP_MXN,48.574118,48.6191,0.092605,2025-05-15T17:35:28.357499Z
55583,XRP_MXN,48.574118,48.6191,0.092605,2025-05-15T17:35:28.128498Z
55619,XRP_MXN,48.62062,48.6917,0.146193,2025-05-15T17:30:28.158826Z
55623,XRP_MXN,48.62062,48.6918,0.146399,2025-05-15T17:30:28.037728Z
55659,XRP_MXN,48.6111,48.6654,0.111703,2025-05-15T17:25:28.524332Z
55663,XRP_MXN,48.6111,48.662079,0.104871,2025-05-15T17:25:28.031526Z
55699,XRP_MXN,48.549,48.615279,0.13652,2025-05-15T17:20:28.090811Z
55703,XRP_MXN,48.549,48.615279,0.13652,2025-05-15T17:20:27.971043Z
55739,XRP_MXN,48.4064,48.4556,0.101639,2025-05-15T17:15:28.160683Z
55743,XRP_MXN,48.4064,48.4556,0.101639,2025-05-15T17:15:27.890748Z
55779,XRP_MXN,48.305818,48.3885,0.171164,2025-05-15T17:10:28.708445Z
55783,XRP_MXN,48.305818,48.3886,0.171371,2025-05-15T17:10:28.516406Z
55819,XRP_MXN,48.258707,48.3575,0.204715,2025-05-15T17:05:28.599578Z
55823,XRP_MXN,48.258707,48.3575,0.204715,2025-05-15T17:05:28.594615Z
55859,XRP_MXN,48.377423,48.4546,0.159531,2025-05-15T17:00:28.807387Z
55863,XRP_MXN,48.364028,48.4546,0.187271,2025-05-15T17:00:28.552365Z
55899,XRP_MXN,48.3504,48.4045,0.111892,2025-05-15T16:55:28.141687Z
55903,XRP_MXN,48.3504,48.4045,0.111892,2025-05-15T16:55:27.871596Z
55939,XRP_MXN,48.3051,48.3639,0.121726,2025-05-15T16:50:28.149895Z
55943,XRP_MXN,48.3051,48.3641,0.12214,2025-05-15T16:50:27.925495Z
55979,XRP_MXN,48.1742,48.2514,0.160252,2025-05-15T16:45:28.232467Z
55983,XRP_MXN,48.1742,48.2514,0.160252,2025-05-15T16:45:28.100397Z
56019,XRP_MXN,47.9592,47.9978,0.080485,2025-05-15T16:40:28.616042Z
56023,XRP_MXN,47.9592,47.9978,0.080485,2025-05-15T16:40:28.514509Z
56059,XRP_MXN,47.7563,47.8267,0.147415,2025-05-15T16:35:28.445004Z
56063,XRP_MXN,47.7563,47.8267,0.147415,2025-05-15T16:35:27.722462Z
56099,XRP_MXN,47.8618,47.9261,0.134345,2025-05-15T16:30:27.940343Z
56103,XRP_MXN,47.8618,47.9261,0.134345,2025-05-15T16:30:27.932651Z
56139,XRP_MXN,47.917911,47.9691,0.106826,2025-05-15T16:25:28.050476Z
56143,XRP_MXN,47.923808,47.9692,0.094717,2025-05-15T16:25:28.026830Z
56179,XRP_MXN,47.851903,47.905,0.110961,2025-05-15T16:20:28.254283Z
56183,XRP_MXN,47.851903,47.905,0.110961,2025-05-15T16:20:28.057844Z
56219,XRP_MXN,47.787,47.839253,0.109346,2025-05-15T16:15:28.214659Z
56223,XRP_MXN,47.7871,47.839253,0.109136,2025-05-15T16:15:27.920553Z
56259,XRP_MXN,47.7601,47.8252,0.136306,2025-05-15T16:10:28.493929Z
56263,XRP_MXN,47.7601,47.8253,0.136516,2025-05-15T16:10:28.167015Z
56299,XRP_MXN,47.8589,47.9127,0.112414,2025-05-15T16:05:27.996587Z
56303,XRP_MXN,47.8589,47.9127,0.112414,2025-05-15T16:05:27.788646Z
56339,XRP_MXN,48.0098,48.0685,0.122267,2025-05-15T16:00:28.319344Z
56343,XRP_MXN,48.0098,48.0411,0.065195,2025-05-15T16:00:27.949294Z
56379,XRP_MXN,47.9885,48.033,0.092731,2025-05-15T15:55:28.101487Z
56383,XRP_MXN,47.9884,48.033,0.092939,2025-05-15T15:55:27.806406Z
56419,XRP_MXN,47.9426,47.9999,0.119518,2025-05-15T15:50:28.846990Z
56423,XRP_MXN,47.922725,48.012319,0.186955,2025-05-15T15:50:27.690542Z
56459,XRP_MXN,47.8531,47.8944,0.086306,2025-05-15T15:45:28.448617Z
56463,XRP_MXN,47.8531,47.8947,0.086933,2025-05-15T15:45:28.025412Z
56499,XRP_MXN,47.7118,47.7694,0.120725,2025-05-15T15:40:28.136912Z
56503,XRP_MXN,47.7118,47.7694,0.120725,2025-05-15T15:40:27.987965Z
56539,XRP_MXN,47.6605,47.713312,0.110809,2025-05-15T15:35:28.400861Z
56543,XRP_MXN,47.6605,47.713312,0.110809,2025-05-15T15:35:27.912937Z
56579,XRP_MXN,47.6144,47.6903,0.159406,2025-05-15T15:30:27.927898Z
56583,XRP_MXN,47.6144,47.6903,0.159406,2025-05-15T15:30:27.901582Z
56619,XRP_MXN,47.385823,47.4702,0.178064,2025-05-15T15:25:28.018052Z
56623,XRP_MXN,47.385823,47.4702,0.178064,2025-05-15T15:25:27.886433Z
56659,XRP_MXN,47.3205,47.3829,0.131867,2025-05-15T15:20:28.176533Z
56663,XRP_MXN,47.3205,47.3832,0.132501,2025-05-15T15:20:27.906783Z
56699,XRP_MXN,47.323,47.3606,0.079454,2025-05-15T15:15:28.514304Z
56703,XRP_MXN,47.323,47.3746,0.109038,2025-05-15T15:15:27.668895Z
56739,XRP_MXN,47.1842,47.2539,0.147719,2025-05-15T15:10:28.909820Z
56743,XRP_MXN,47.1842,47.2539,0.147719,2025-05-15T15:10:28.661832Z
56779,XRP_MXN,47.326003,47.3635,0.079231,2025-05-15T15:05:28.540152Z
56783,XRP_MXN,47.322004,47.3635,0.087689,2025-05-15T15:05:27.771769Z
56819,XRP_MXN,47.1823,47.2641,0.17337,2025-05-15T15:00:28.182054Z
56823,XRP_MXN,47.1823,47.2642,0.173582,2025-05-15T15:00:28.139852Z
56859,XRP_MXN,47.055,47.0909,0.076294,2025-05-15T14:55:28.254526Z
56863,XRP_MXN,47.055,47.0909,0.076294,2025-05-15T14:55:28.035110Z
56899,XRP_MXN,46.857118,46.9682,0.237065,2025-05-15T14:50:28.594747Z
56903,XRP_MXN,46.857118,46.9682,0.237065,2025-05-15T14:50:28.402764Z
56939,XRP_MXN,46.943105,47.046125,0.219457,2025-05-15T14:45:28.516498Z
56943,XRP_MXN,46.9477,47.0463,0.210021,2025-05-15T14:45:27.881935Z
56979,XRP_MXN,46.779613,46.8718,0.197067,2025-05-15T14:40:28.463212Z
56983,XRP_MXN,46.779613,46.8718,0.197067,2025-05-15T14:40:28.083140Z
57019,XRP_MXN,46.986601,47.0498,0.134504,2025-05-15T14:35:28.547375Z
57023,XRP_MXN,46.9884,47.0498,0.130671,2025-05-15T14:35:28.117693Z
57059,XRP_MXN,47.161709,47.2479,0.182756,2025-05-15T14:30:28.059589Z
57063,XRP_MXN,47.149514,47.2479,0.208668,2025-05-15T14:30:27.901183Z
57099,XRP_MXN,47.3609,47.4191,0.122886,2025-05-15T14:25:27.839851Z
57103,XRP_MXN,47.3609,47.4191,0.122886,2025-05-15T14:25:27.827940Z
57139,XRP_MXN,47.2855,47.3346,0.103837,2025-05-15T14:20:28.532647Z
57143,XRP_MXN,47.2855,47.3346,0.103837,2025-05-15T14:20:28.043288Z
57179,XRP_MXN,47.184612,47.2286,0.093225,2025-05-15T14:15:28.484436Z
57183,XRP_MXN,47.184612,47.2288,0.093649,2025-05-15T14:15:28.009678Z
57219,XRP_MXN,47.275,47.3268,0.109572,2025-05-15T14:10:27.989732Z
57223,XRP_MXN,47.2748,47.3268,0.109995,2025-05-15T14:10:27.705769Z
57259,XRP_MXN,47.5728,47.645,0.151767,2025-05-15T14:05:28.818599Z
57263,XRP_MXN,47.5728,47.6446,0.150927,2025-05-15T14:05:28.622962Z
57299,XRP_MXN,47.4643,47.5272,0.132521,2025-05-15T14:00:29.020251Z
57303,XRP_MXN,47.4643,47.5272,0.132521,2025-05-15T14:00:28.369065Z
57339,XRP_MXN,47.3314,47.3775,0.097398,2025-05-15T13:55:28.602823Z
57343,XRP_MXN,47.3314,47.3775,0.097398,2025-05-15T13:55:28.579522Z
57379,XRP_MXN,47.1079,47.1668,0.125032,2025-05-15T13:50:27.972161Z
57383,XRP_MXN,47.1079,47.1669,0.125244,2025-05-15T13:50:27.932637Z
57419,XRP_MXN,47.427801,47.4633,0.074849,2025-05-15T13:45:28.592950Z
57423,XRP_MXN,47.427801,47.4635,0.07527,2025-05-15T13:45:27.968531Z
57459,XRP_MXN,47.305045,47.3758,0.149572,2025-05-15T13:40:28.273457Z
57463,XRP_MXN,47.305045,47.3754,0.148726,2025-05-15T13:40:28.048068Z
57499,XRP_MXN,47.7524,47.8238,0.149521,2025-05-15T13:35:28.354997Z
57503,XRP_MXN,47.7523,47.8238,0.149731,2025-05-15T13:35:28.168925Z
57539,XRP_MXN,47.7119,47.7199,0.016767,2025-05-15T13:30:27.977591Z
57543,XRP_MXN,47.7119,47.7199,0.016767,2025-05-15T13:30:27.832044Z
57579,XRP_MXN,47.7483,47.7969,0.101784,2025-05-15T13:25:28.044012Z
57583,XRP_MXN,47.7483,47.797,0.101993,2025-05-15T13:25:27.760051Z
57619,XRP_MXN,47.7205,47.781,0.12678,2025-05-15T13:20:28.430682Z
57623,XRP_MXN,47.7205,47.7812,0.127199,2025-05-15T13:20:28.104653Z
57659,XRP_MXN,47.873734,47.9105,0.076798,2025-05-15T13:15:29.300114Z
57663,XRP_MXN,47.873734,47.9105,0.076798,2025-05-15T13:15:28.449744Z
57699,XRP_MXN,47.7685,47.812461,0.092029,2025-05-15T13:10:28.527700Z
57703,XRP_MXN,47.7685,47.812461,0.092029,2025-05-15T13:10:28.265516Z
57739,XRP_MXN,47.671,47.7269,0.117262,2025-05-15T13:05:28.622905Z
57743,XRP_MXN,47.6709,47.7271,0.117892,2025-05-15T13:05:27.749352Z
57779,XRP_MXN,47.592002,47.6427,0.106526,2025-05-15T13:00:28.727194Z
57783,XRP_MXN,47.592002,47.6427,0.106526,2025-05-15T13:00:28.532999Z
57819,XRP_MXN,47.75241,47.8338,0.170442,2025-05-15T12:55:29.027649Z
57823,XRP_MXN,47.75251,47.834,0.170651,2025-05-15T12:55:27.715359Z
57859,XRP_MXN,47.883009,47.92575,0.089261,2025-05-15T12:50:28.747865Z
57863,XRP_MXN,47.876212,47.9483,0.150572,2025-05-15T12:50:28.144019Z
57899,XRP_MXN,47.993539,48.1082,0.238909,2025-05-15T12:45:28.680889Z
57903,XRP_MXN,48.06451,48.1206,0.116697,2025-05-15T12:45:27.722929Z
57939,XRP_MXN,47.9868,48.0675,0.168171,2025-05-15T12:40:28.610938Z
57943,XRP_MXN,47.9868,48.0675,0.168171,2025-05-15T12:40:28.054725Z
57979,XRP_MXN,48.055204,48.1147,0.123808,2025-05-15T12:35:28.624434Z
57983,XRP_MXN,48.055104,48.1147,0.124016,2025-05-15T12:35:27.902917Z
58019,XRP_MXN,47.80572,47.9433,0.28779,2025-05-15T12:30:28.476144Z
58023,XRP_MXN,47.842405,47.9436,0.211517,2025-05-15T12:30:27.873025Z
58059,XRP_MXN,47.8273,47.8883,0.127542,2025-05-15T12:25:27.969540Z
58063,XRP_MXN,47.8272,47.8883,0.127752,2025-05-15T12:25:27.922324Z
58099,XRP_MXN,47.63251,47.7008,0.143368,2025-05-15T12:20:28.148486Z
58103,XRP_MXN,47.643905,47.7008,0.119417,2025-05-15T12:20:27.853739Z
58139,XRP_MXN,47.6468,47.6843,0.078704,2025-05-15T12:15:28.533570Z
58143,XRP_MXN,47.6468,47.6843,0.078704,2025-05-15T12:15:28.220238Z
58179,XRP_MXN,47.7159,47.7517,0.075027,2025-05-15T12:10:28.613380Z
58183,XRP_MXN,47.7159,47.7517,0.075027,2025-05-15T12:10:28.298893Z
58219,XRP_MXN,47.8334,47.8657,0.067526,2025-05-15T12:05:28.619662Z
58223,XRP_MXN,47.8166,47.8656,0.102475,2025-05-15T12:05:27.852205Z
58259,XRP_MXN,47.8768,47.9176,0.085219,2025-05-15T12:00:29.263744Z
58263,XRP_MXN,47.8768,47.9176,0.085219,2025-05-15T12:00:28.575632Z
58299,XRP_MXN,47.7902,47.8358,0.095417,2025-05-15T11:55:28.321931Z
58303,XRP_MXN,47.7902,47.8359,0.095626,2025-05-15T11:55:27.760394Z
58339,XRP_MXN,47.758,47.7895,0.065958,2025-05-15T11:50:29.338395Z
58343,XRP_MXN,47.758,47.7895,0.065958,2025-05-15T11:50:27.721826Z
58379,XRP_MXN,47.760204,47.8252,0.136088,2025-05-15T11:45:28.264614Z
58383,XRP_MXN,47.760303,47.8252,0.135881,2025-05-15T11:45:27.938967Z
58419,XRP_MXN,47.7863,47.851,0.135394,2025-05-15T11:40:27.723393Z
58423,XRP_MXN,47.7863,47.851,0.135394,2025-05-15T11:40:27.697616Z
58459,XRP_MXN,47.806115,47.8807,0.156016,2025-05-15T11:35:28.396659Z
58463,XRP_MXN,47.806115,47.8809,0.156434,2025-05-15T11:35:28.028739Z
58499,XRP_MXN,47.7938,47.8517,0.121145,2025-05-15T11:30:28.211132Z
58503,XRP_MXN,47.7938,47.8517,0.121145,2025-05-15T11:30:27.771434Z
58539,XRP_MXN,47.7792,47.8579,0.164716,2025-05-15T11:25:28.468818Z
58543,XRP_MXN,47.7792,47.858,0.164925,2025-05-15T11:25:27.929580Z
58579,XRP_MXN,47.735104,47.8067,0.149986,2025-05-15T11:20:28.361081Z
58583,XRP_MXN,47.7456,47.807,0.128598,2025-05-15T11:20:27.595605Z
58619,XRP_MXN,47.6391,47.7012,0.130355,2025-05-15T11:15:28.544595Z
58623,XRP_MXN,47.6391,47.7015,0.130985,2025-05-15T11:15:28.034675Z
58659,XRP_MXN,47.761022,47.8271,0.138351,2025-05-15T11:10:28.522090Z
58663,XRP_MXN,47.761022,47.8272,0.138561,2025-05-15T11:10:27.944790Z
58699,XRP_MXN,47.8061,47.8312,0.052504,2025-05-15T11:05:28.609856Z
58703,XRP_MXN,47.7984,47.8312,0.068622,2025-05-15T11:05:28.126984Z
58739,XRP_MXN,47.635313,47.6957,0.126769,2025-05-15T11:00:28.672962Z
58743,XRP_MXN,47.635313,47.6961,0.127609,2025-05-15T11:00:27.855362Z
58779,XRP_MXN,47.490821,47.5425,0.108819,2025-05-15T10:55:28.265110Z
58783,XRP_MXN,47.490821,47.5427,0.10924,2025-05-15T10:55:27.850465Z
58819,XRP_MXN,47.6389,47.6928,0.113143,2025-05-15T10:50:28.508440Z
58823,XRP_MXN,47.6388,47.6929,0.113563,2025-05-15T10:50:28.040256Z
58859,XRP_MXN,47.5149,47.5553,0.085026,2025-05-15T10:45:28.121384Z
58863,XRP_MXN,47.5149,47.5553,0.085026,2025-05-15T10:45:27.953849Z
58899,XRP_MXN,47.566316,47.6222,0.117487,2025-05-15T10:40:27.839935Z
58903,XRP_MXN,47.566316,47.6222,0.117487,2025-05-15T10:40:27.792553Z
58939,XRP_MXN,47.57571,47.6625,0.182425,2025-05-15T10:35:28.258742Z
58943,XRP_MXN,47.57571,47.6627,0.182845,2025-05-15T10:35:28.053246Z
58979,XRP_MXN,47.8452,47.9,0.114536,2025-05-15T10:30:28.343629Z
58983,XRP_MXN,47.8452,47.9,0.114536,2025-05-15T10:30:28.075820Z
59019,XRP_MXN,47.8391,47.8903,0.107025,2025-05-15T10:25:28.657524Z
59023,XRP_MXN,47.8391,47.8905,0.107443,2025-05-15T10:25:28.261549Z
59059,XRP_MXN,47.7871,47.8175,0.063615,2025-05-15T10:20:28.130588Z
59063,XRP_MXN,47.7871,47.8175,0.063615,2025-05-15T10:20:27.652237Z
59099,XRP_MXN,47.7018,47.7383,0.076517,2025-05-15T10:15:28.425102Z
59103,XRP_MXN,47.7018,47.7383,0.076517,2025-05-15T10:15:28.007775Z
59139,XRP_MXN,47.6631,47.7288,0.137842,2025-05-15T10:10:29.322990Z
59143,XRP_MXN,47.6631,47.7289,0.138052,2025-05-15T10:10:28.033486Z
59179,XRP_MXN,47.7969,47.8619,0.135992,2025-05-15T10:05:28.563725Z
59183,XRP_MXN,47.7969,47.8623,0.136829,2025-05-15T10:05:27.758527Z
59219,XRP_MXN,47.8801,47.9181,0.079365,2025-05-15T10:00:28.255251Z
59223,XRP_MXN,47.8801,47.9181,0.079365,2025-05-15T10:00:27.949158Z
59259,XRP_MXN,47.9165,47.9792,0.130853,2025-05-15T09:55:28.177072Z
59263,XRP_MXN,47.9165,47.9792,0.130853,2025-05-15T09:55:28.095099Z
59299,XRP_MXN,47.6822,47.7161,0.071096,2025-05-15T09:50:28.434972Z
59303,XRP_MXN,47.6822,47.7119,0.062287,2025-05-15T09:50:27.664170Z
59339,XRP_MXN,47.678715,47.7531,0.156013,2025-05-15T09:45:28.328220Z
59343,XRP_MXN,47.678715,47.7533,0.156432,2025-05-15T09:45:27.846328Z
59379,XRP_MXN,47.7032,47.7956,0.193698,2025-05-15T09:40:28.263564Z
59383,XRP_MXN,47.703,47.7958,0.194537,2025-05-15T09:40:28.113648Z
59419,XRP_MXN,47.676228,47.7949,0.248912,2025-05-15T09:35:28.718073Z
59423,XRP_MXN,47.676228,47.7949,0.248912,2025-05-15T09:35:28.578376Z
59459,XRP_MXN,48.0713,48.1525,0.168916,2025-05-15T09:30:28.159292Z
59463,XRP_MXN,48.0713,48.1394,0.141665,2025-05-15T09:30:27.794795Z
59499,XRP_MXN,48.064192,48.1295,0.135877,2025-05-15T09:25:28.661901Z
59503,XRP_MXN,48.064192,48.1297,0.136293,2025-05-15T09:25:27.836286Z
59539,XRP_MXN,48.125301,48.1746,0.102439,2025-05-15T09:20:27.776461Z
59543,XRP_MXN,48.125301,48.1746,0.102439,2025-05-15T09:20:27.703484Z
59579,XRP_MXN,48.112123,48.1803,0.141704,2025-05-15T09:15:28.386023Z
59583,XRP_MXN,48.112123,48.1803,0.141704,2025-05-15T09:15:27.910015Z
59619,XRP_MXN,48.206308,48.3007,0.195808,2025-05-15T09:10:28.739672Z
59623,XRP_MXN,48.206308,48.3012,0.196846,2025-05-15T09:10:27.911026Z
59659,XRP_MXN,48.314895,48.4141,0.20533,2025-05-15T09:05:28.575858Z
59663,XRP_MXN,48.314895,48.4142,0.205537,2025-05-15T09:05:28.121565Z
59699,XRP_MXN,48.395056,48.5013,0.219535,2025-05-15T09:00:28.224229Z
59703,XRP_MXN,48.395056,48.5013,0.219535,2025-05-15T09:00:28.185836Z
59739,XRP_MXN,48.4411,48.479179,0.078609,2025-05-15T08:55:28.721116Z
59743,XRP_MXN,48.4411,48.479579,0.079435,2025-05-15T08:55:28.171230Z
59779,XRP_MXN,48.316017,48.3997,0.173199,2025-05-15T08:50:28.683211Z
59783,XRP_MXN,48.316017,48.3997,0.173199,2025-05-15T08:50:28.412729Z
59819,XRP_MXN,48.264963,48.3293,0.1333,2025-05-15T08:45:28.088418Z
59823,XRP_MXN,48.264963,48.3293,0.1333,2025-05-15T08:45:27.706075Z
59859,XRP_MXN,48.2749,48.3429,0.14086,2025-05-15T08:40:28.047753Z
59863,XRP_MXN,48.2749,48.3429,0.14086,2025-05-15T08:40:27.904794Z
59899,XRP_MXN,48.322816,48.420779,0.202726,2025-05-15T08:35:28.366227Z
59903,XRP_MXN,48.322816,48.421379,0.203968,2025-05-15T08:35:27.963151Z
59939,XRP_MXN,48.158637,48.2722,0.23581,2025-05-15T08:30:28.166480Z
59943,XRP_MXN,48.158637,48.2723,0.236018,2025-05-15T08:30:28.053106Z
59979,XRP_MXN,48.1189,48.1935,0.155033,2025-05-15T08:25:28.662325Z
59983,XRP_MXN,48.1189,48.1935,0.155033,2025-05-15T08:25:28.500512Z
60019,XRP_MXN,48.100105,48.1812,0.168596,2025-05-15T08:20:28.520701Z
60023,XRP_MXN,48.100105,48.1814,0.169012,2025-05-15T08:20:28.165383Z
60059,XRP_MXN,48.0464,48.1038,0.119468,2025-05-15T08:15:27.823706Z
60063,XRP_MXN,48.0464,48.1038,0.119468,2025-05-15T08:15:27.823234Z
60099,XRP_MXN,47.976328,48.0631,0.180864,2025-05-15T08:10:28.082249Z
60103,XRP_MXN,47.976328,48.0631,0.180864,2025-05-15T08:10:27.783839Z
60139,XRP_MXN,47.978929,48.0745,0.199194,2025-05-15T08:05:28.292577Z
60143,XRP_MXN,47.978929,48.0745,0.199194,2025-05-15T08:05:28.193603Z
60179,XRP_MXN,47.7366,47.8024,0.13784,2025-05-15T08:00:28.859743Z
60183,XRP_MXN,47.7366,47.8024,0.13784,2025-05-15T08:00:28.139615Z
60219,XRP_MXN,47.876393,47.9506,0.154997,2025-05-15T07:55:28.936052Z
60223,XRP_MXN,47.876393,47.9506,0.154997,2025-05-15T07:55:28.438197Z
60259,XRP_MXN,47.6554,47.7385,0.174377,2025-05-15T07:50:28.573197Z
60263,XRP_MXN,47.6554,47.7387,0.174797,2025-05-15T07:50:28.207889Z
60299,XRP_MXN,47.67822,47.7852,0.224379,2025-05-15T07:45:28.493089Z
60303,XRP_MXN,47.673285,47.7853,0.234964,2025-05-15T07:45:28.086998Z
60339,XRP_MXN,47.718955,47.7878,0.144272,2025-05-15T07:40:28.620282Z
60343,XRP_MXN,47.718955,47.7879,0.144481,2025-05-15T07:40:28.166450Z
60379,XRP_MXN,47.719273,47.7914,0.151149,2025-05-15T07:35:28.546849Z
60383,XRP_MXN,47.719273,47.7914,0.151149,2025-05-15T07:35:27.842661Z
60419,XRP_MXN,47.8268,47.9083,0.170407,2025-05-15T07:30:28.064814Z
60423,XRP_MXN,47.8268,47.9083,0.170407,2025-05-15T07:30:27.967779Z
60459,XRP_MXN,48.050004,48.0898,0.082822,2025-05-15T07:25:28.557130Z
60463,XRP_MXN,48.050004,48.09,0.083238,2025-05-15T07:25:27.639243Z
60499,XRP_MXN,48.140247,48.2349,0.196619,2025-05-15T07:20:28.734249Z
60503,XRP_MXN,48.140247,48.235,0.196827,2025-05-15T07:20:28.129923Z
60539,XRP_MXN,48.0544,48.1228,0.142339,2025-05-15T07:15:28.442188Z
60543,XRP_MXN,48.0544,48.1228,0.142339,2025-05-15T07:15:27.764377Z
60579,XRP_MXN,48.183451,48.2621,0.163228,2025-05-15T07:10:28.282370Z
60583,XRP_MXN,48.183451,48.2621,0.163228,2025-05-15T07:10:27.641844Z
60619,XRP_MXN,48.325753,48.4265,0.208475,2025-05-15T07:05:28.582032Z
60623,XRP_MXN,48.325753,48.4267,0.208889,2025-05-15T07:05:27.894700Z
60659,XRP_MXN,48.3454,48.411679,0.137095,2025-05-15T07:00:28.816751Z
60663,XRP_MXN,48.3454,48.4116,0.136931,2025-05-15T07:00:28.662352Z
60699,XRP_MXN,48.291293,48.389879,0.204149,2025-05-15T06:55:28.219020Z
60703,XRP_MXN,48.291293,48.389879,0.204149,2025-05-15T06:55:28.114621Z
60739,XRP_MXN,48.267199,48.3378,0.146271,2025-05-15T06:50:28.447163Z
60743,XRP_MXN,48.267199,48.3378,0.146271,2025-05-15T06:50:28.202963Z
60779,XRP_MXN,48.208863,48.2813,0.150257,2025-05-15T06:45:29.024620Z
60783,XRP_MXN,48.208863,48.2814,0.150464,2025-05-15T06:45:27.950354Z
60819,XRP_MXN,48.2421,48.3243,0.170391,2025-05-15T06:40:28.490311Z
60823,XRP_MXN,48.2421,48.3243,0.170391,2025-05-15T06:40:28.242144Z
60859,XRP_MXN,48.424617,48.5224,0.201928,2025-05-15T06:35:28.179867Z
60863,XRP_MXN,48.424617,48.5224,0.201928,2025-05-15T06:35:27.848198Z
60899,XRP_MXN,48.617103,48.6837,0.136983,2025-05-15T06:30:27.812622Z
60903,XRP_MXN,48.617103,48.6837,0.136983,2025-05-15T06:30:27.772933Z
60939,XRP_MXN,48.6194,48.668879,0.101768,2025-05-15T06:25:28.330017Z
60943,XRP_MXN,48.6194,48.668879,0.101768,2025-05-15T06:25:28.159564Z
60979,XRP_MXN,48.465207,48.5532,0.181559,2025-05-15T06:20:28.249892Z
60983,XRP_MXN,48.465207,48.5532,0.181559,2025-05-15T06:20:28.246791Z
61019,XRP_MXN,48.5617,48.622,0.124172,2025-05-15T06:15:28.541404Z
61023,XRP_MXN,48.5617,48.622,0.124172,2025-05-15T06:15:28.126209Z
61059,XRP_MXN,48.503113,48.5884,0.175838,2025-05-15T06:10:28.584616Z
61063,XRP_MXN,48.503513,48.588979,0.176206,2025-05-15T06:10:27.801967Z
61099,XRP_MXN,48.4395,48.532879,0.192774,2025-05-15T06:05:28.682178Z
61103,XRP_MXN,48.4395,48.533,0.193024,2025-05-15T06:05:28.207997Z
61139,XRP_MXN,48.481757,48.5699,0.181807,2025-05-15T06:00:29.261677Z
61143,XRP_MXN,48.481757,48.5699,0.181807,2025-05-15T06:00:27.642159Z
