id,pair,bid,ask,spread_percentage,timestamp
56691,USDT_BRL,5.6591,5.6617,0.045944,2025-05-15T15:15:33.528468Z
56695,USDT_BRL,5.6591,5.6617,0.045944,2025-05-15T15:15:32.703156Z
56731,USDT_BRL,5.6601,5.6613,0.021201,2025-05-15T15:10:33.852377Z
56735,USDT_BRL,5.6601,5.6613,0.021201,2025-05-15T15:10:33.669278Z
56771,USDT_BRL,5.659849,5.6613,0.025637,2025-05-15T15:05:33.574804Z
56775,USDT_BRL,5.659849,5.6613,0.025637,2025-05-15T15:05:32.919155Z
56811,USDT_BRL,5.6593,5.65948,0.003181,2025-05-15T15:00:33.167438Z
56815,USDT_BRL,5.6593,5.65948,0.003181,2025-05-15T15:00:33.128967Z
56851,USDT_BRL,5.654717,5.659081,0.077175,2025-05-15T14:55:33.217256Z
56855,USDT_BRL,5.654717,5.659081,0.077175,2025-05-15T14:55:33.057373Z
56891,USDT_BRL,5.6558,5.6591,0.058347,2025-05-15T14:50:33.712119Z
56895,USDT_BRL,5.6558,5.6591,0.058347,2025-05-15T14:50:33.364714Z
56931,USDT_BRL,5.6522,5.6523,0.001769,2025-05-15T14:45:33.588429Z
56935,USDT_BRL,5.6522,5.6523,0.001769,2025-05-15T14:45:32.795080Z
56971,USDT_BRL,5.6447,5.648167,0.06142,2025-05-15T14:40:33.204717Z
56975,USDT_BRL,5.6447,5.648167,0.06142,2025-05-15T14:40:32.882292Z
57011,USDT_BRL,5.6428,5.6436,0.014177,2025-05-15T14:35:33.388389Z
57015,USDT_BRL,5.6428,5.6436,0.014177,2025-05-15T14:35:33.141956Z
57051,USDT_BRL,5.64,5.640303,0.005372,2025-05-15T14:30:32.952827Z
57055,USDT_BRL,5.64,5.640303,0.005372,2025-05-15T14:30:32.836067Z
57091,USDT_BRL,5.63752,5.6399,0.042217,2025-05-15T14:25:32.923475Z
57095,USDT_BRL,5.63752,5.6399,0.042217,2025-05-15T14:25:32.913721Z
57131,USDT_BRL,5.6388,5.6396,0.014187,2025-05-15T14:20:33.289794Z
57135,USDT_BRL,5.6388,5.6396,0.014187,2025-05-15T14:20:32.980540Z
57171,USDT_BRL,5.6366,5.6393,0.047901,2025-05-15T14:15:33.385949Z
57175,USDT_BRL,5.6366,5.6393,0.047901,2025-05-15T14:15:33.064527Z
57211,USDT_BRL,5.6398,5.643,0.05674,2025-05-15T14:10:33.072662Z
57215,USDT_BRL,5.6398,5.643,0.05674,2025-05-15T14:10:32.816814Z
57251,USDT_BRL,5.6399,5.6421,0.039008,2025-05-15T14:05:33.691051Z
57255,USDT_BRL,5.6399,5.6421,0.039008,2025-05-15T14:05:33.621374Z
57291,USDT_BRL,5.63942,5.642,0.045749,2025-05-15T14:00:33.760377Z
57295,USDT_BRL,5.63942,5.642,0.045749,2025-05-15T14:00:33.434932Z
57331,USDT_BRL,5.6382,5.6397,0.026604,2025-05-15T13:55:33.667117Z
57335,USDT_BRL,5.6382,5.6397,0.026604,2025-05-15T13:55:33.606830Z
57371,USDT_BRL,5.6425,5.644,0.026584,2025-05-15T13:50:33.026601Z
57375,USDT_BRL,5.6425,5.644,0.026584,2025-05-15T13:50:32.775951Z
57411,USDT_BRL,5.6348,5.6374,0.046142,2025-05-15T13:45:33.687322Z
57415,USDT_BRL,5.6348,5.6374,0.046142,2025-05-15T13:45:32.919483Z
57451,USDT_BRL,5.634521,5.6376,0.054645,2025-05-15T13:40:33.269661Z
57455,USDT_BRL,5.634521,5.6376,0.054645,2025-05-15T13:40:33.039224Z
57491,USDT_BRL,5.6384,5.6392,0.014188,2025-05-15T13:35:33.225489Z
57495,USDT_BRL,5.6384,5.6392,0.014188,2025-05-15T13:35:33.224907Z
57531,USDT_BRL,5.6329,5.635421,0.044755,2025-05-15T13:30:32.882168Z
57535,USDT_BRL,5.6329,5.635421,0.044755,2025-05-15T13:30:32.750230Z
57571,USDT_BRL,5.636,5.6362,0.003549,2025-05-15T13:25:33.158885Z
57575,USDT_BRL,5.636,5.6362,0.003549,2025-05-15T13:25:32.834305Z
57611,USDT_BRL,5.63132,5.634,0.047591,2025-05-15T13:20:33.654558Z
57615,USDT_BRL,5.63132,5.634,0.047591,2025-05-15T13:20:33.252964Z
57651,USDT_BRL,5.6355,5.6377,0.039038,2025-05-15T13:15:33.628508Z
57655,USDT_BRL,5.6355,5.6377,0.039038,2025-05-15T13:15:33.595151Z
57691,USDT_BRL,5.638821,5.641,0.038643,2025-05-15T13:10:33.304260Z
57695,USDT_BRL,5.638821,5.641,0.038643,2025-05-15T13:10:32.869184Z
57731,USDT_BRL,5.6437,5.6448,0.019491,2025-05-15T13:05:33.509988Z
57735,USDT_BRL,5.6437,5.6448,0.019491,2025-05-15T13:05:32.673969Z
57771,USDT_BRL,5.6391,5.6413,0.039013,2025-05-15T13:00:32.970563Z
57775,USDT_BRL,5.6391,5.6413,0.039013,2025-05-15T13:00:32.926246Z
57811,USDT_BRL,5.6376,5.6393,0.030155,2025-05-15T12:55:33.473982Z
57815,USDT_BRL,5.6376,5.6395,0.033702,2025-05-15T12:55:32.729656Z
57851,USDT_BRL,5.64,5.6427,0.047872,2025-05-15T12:50:33.633328Z
57855,USDT_BRL,5.6399,5.6428,0.051419,2025-05-15T12:50:33.137580Z
57891,USDT_BRL,5.6361,5.6374,0.023066,2025-05-15T12:45:33.476108Z
57895,USDT_BRL,5.6361,5.6374,0.023066,2025-05-15T12:45:32.661433Z
57931,USDT_BRL,5.632,5.634779,0.049343,2025-05-15T12:40:34.047084Z
57935,USDT_BRL,5.632,5.634779,0.049343,2025-05-15T12:40:32.872185Z
57971,USDT_BRL,5.63042,5.6358,0.095552,2025-05-15T12:35:34.170431Z
57975,USDT_BRL,5.63042,5.635397,0.088395,2025-05-15T12:35:32.811827Z
58011,USDT_BRL,5.63452,5.6396,0.090159,2025-05-15T12:30:33.473536Z
58015,USDT_BRL,5.63452,5.6396,0.090159,2025-05-15T12:30:32.762724Z
58051,USDT_BRL,5.6389,5.640887,0.035237,2025-05-15T12:25:32.973022Z
58055,USDT_BRL,5.6389,5.640887,0.035237,2025-05-15T12:25:32.952329Z
58091,USDT_BRL,5.6419,5.6425,0.010635,2025-05-15T12:20:33.233052Z
58095,USDT_BRL,5.6419,5.6425,0.010635,2025-05-15T12:20:32.791309Z
58131,USDT_BRL,5.6413,5.6446,0.058497,2025-05-15T12:15:33.404062Z
58135,USDT_BRL,5.6413,5.6446,0.058497,2025-05-15T12:15:33.254720Z
58171,USDT_BRL,5.643387,5.6475,0.072882,2025-05-15T12:10:33.562156Z
58175,USDT_BRL,5.643387,5.6475,0.072882,2025-05-15T12:10:33.416221Z
58211,USDT_BRL,5.6511,5.6538,0.047778,2025-05-15T12:05:33.623430Z
58215,USDT_BRL,5.6511,5.6538,0.047778,2025-05-15T12:05:33.158828Z
58251,USDT_BRL,5.6518,5.6548,0.05308,2025-05-15T12:00:33.456047Z
58255,USDT_BRL,5.6518,5.6548,0.05308,2025-05-15T12:00:33.246466Z
58291,USDT_BRL,5.6516,5.6548,0.056621,2025-05-15T11:55:33.861069Z
58295,USDT_BRL,5.6516,5.6548,0.056621,2025-05-15T11:55:32.751877Z
58331,USDT_BRL,5.652,5.6548,0.04954,2025-05-15T11:50:33.552273Z
58335,USDT_BRL,5.652,5.6548,0.04954,2025-05-15T11:50:32.706902Z
58371,USDT_BRL,5.6529,5.6563,0.060146,2025-05-15T11:45:33.287198Z
58375,USDT_BRL,5.6529,5.6563,0.060146,2025-05-15T11:45:32.933477Z
58411,USDT_BRL,5.653,5.6558,0.049531,2025-05-15T11:40:33.271283Z
58415,USDT_BRL,5.653,5.6558,0.049531,2025-05-15T11:40:32.735162Z
58451,USDT_BRL,5.65322,5.6562,0.052713,2025-05-15T11:35:33.446962Z
58455,USDT_BRL,5.65322,5.6562,0.052713,2025-05-15T11:35:32.863417Z
58491,USDT_BRL,5.6533,5.6564,0.054835,2025-05-15T11:30:33.266315Z
58495,USDT_BRL,5.6533,5.6564,0.054835,2025-05-15T11:30:32.854637Z
58531,USDT_BRL,5.6534,5.657279,0.068614,2025-05-15T11:25:33.409804Z
58535,USDT_BRL,5.6534,5.657279,0.068614,2025-05-15T11:25:33.364158Z
58571,USDT_BRL,5.6535,5.6564,0.051296,2025-05-15T11:20:33.998523Z
58575,USDT_BRL,5.653119,5.6564,0.058039,2025-05-15T11:20:32.652469Z
58611,USDT_BRL,5.653421,5.6567,0.058,2025-05-15T11:15:33.234443Z
58615,USDT_BRL,5.6533,5.6568,0.061911,2025-05-15T11:15:32.793814Z
58651,USDT_BRL,5.6534,5.65737,0.070223,2025-05-15T11:10:33.257615Z
58655,USDT_BRL,5.6534,5.65688,0.061556,2025-05-15T11:10:32.852853Z
58691,USDT_BRL,5.653519,5.6564,0.050959,2025-05-15T11:05:33.936235Z
58695,USDT_BRL,5.653519,5.6564,0.050959,2025-05-15T11:05:32.734459Z
58731,USDT_BRL,5.6533,5.65698,0.065095,2025-05-15T11:00:33.359864Z
58735,USDT_BRL,5.6533,5.65698,0.065095,2025-05-15T11:00:32.927463Z
58771,USDT_BRL,5.6533,5.6564,0.054835,2025-05-15T10:55:33.314400Z
58775,USDT_BRL,5.65292,5.6564,0.061561,2025-05-15T10:55:33.172767Z
58811,USDT_BRL,5.6552,5.65748,0.040317,2025-05-15T10:50:33.544560Z
58815,USDT_BRL,5.6552,5.65748,0.040317,2025-05-15T10:50:32.987732Z
58851,USDT_BRL,5.6553,5.6574,0.037133,2025-05-15T10:45:33.117272Z
58855,USDT_BRL,5.6553,5.6574,0.037133,2025-05-15T10:45:32.839436Z
58891,USDT_BRL,5.6567,5.6573,0.010607,2025-05-15T10:40:33.438601Z
58895,USDT_BRL,5.6567,5.6573,0.010607,2025-05-15T10:40:32.744620Z
58931,USDT_BRL,5.6567,5.6574,0.012375,2025-05-15T10:35:33.231749Z
58935,USDT_BRL,5.6567,5.6574,0.012375,2025-05-15T10:35:33.149621Z
58971,USDT_BRL,5.6566,5.6584,0.031821,2025-05-15T10:30:33.535099Z
58975,USDT_BRL,5.6566,5.6584,0.031821,2025-05-15T10:30:33.040374Z
59011,USDT_BRL,5.6566,5.6584,0.031821,2025-05-15T10:25:33.284178Z
59015,USDT_BRL,5.6566,5.6584,0.031821,2025-05-15T10:25:33.259153Z
59051,USDT_BRL,5.6568,5.6584,0.028285,2025-05-15T10:20:32.973432Z
59055,USDT_BRL,5.6568,5.6584,0.028285,2025-05-15T10:20:32.658496Z
59091,USDT_BRL,5.6568,5.6583,0.026517,2025-05-15T10:15:34.080123Z
59095,USDT_BRL,5.6568,5.6583,0.026517,2025-05-15T10:15:33.087797Z
59131,USDT_BRL,5.6568,5.6584,0.028285,2025-05-15T10:10:33.687485Z
59135,USDT_BRL,5.6568,5.6584,0.028285,2025-05-15T10:10:33.096688Z
59171,USDT_BRL,5.6568,5.6584,0.028285,2025-05-15T10:05:33.471989Z
59175,USDT_BRL,5.6568,5.6584,0.028285,2025-05-15T10:05:32.789054Z
59211,USDT_BRL,5.6569,5.6584,0.026516,2025-05-15T10:00:33.145235Z
59215,USDT_BRL,5.6569,5.6584,0.026516,2025-05-15T10:00:32.898624Z
59251,USDT_BRL,5.657,5.6583,0.02298,2025-05-15T09:55:33.199030Z
59255,USDT_BRL,5.657,5.6583,0.02298,2025-05-15T09:55:33.046765Z
59291,USDT_BRL,5.6546,5.6567,0.037138,2025-05-15T09:50:33.472197Z
59295,USDT_BRL,5.6546,5.6567,0.037138,2025-05-15T09:50:32.713133Z
59331,USDT_BRL,5.6546,5.6566,0.035369,2025-05-15T09:45:32.843651Z
59335,USDT_BRL,5.6546,5.6566,0.035369,2025-05-15T09:45:32.755116Z
59371,USDT_BRL,5.6546,5.6572,0.04598,2025-05-15T09:40:33.333979Z
59375,USDT_BRL,5.6546,5.6572,0.04598,2025-05-15T09:40:33.067541Z
59411,USDT_BRL,5.653021,5.657,0.070387,2025-05-15T09:35:33.555216Z
59415,USDT_BRL,5.653021,5.657,0.070387,2025-05-15T09:35:33.062571Z
59451,USDT_BRL,5.653,5.6544,0.024766,2025-05-15T09:30:33.593487Z
59455,USDT_BRL,5.653,5.6544,0.024766,2025-05-15T09:30:32.857526Z
59491,USDT_BRL,5.650821,5.6544,0.063336,2025-05-15T09:25:33.274613Z
59495,USDT_BRL,5.653,5.6544,0.024766,2025-05-15T09:25:32.678294Z
59531,USDT_BRL,5.6531,5.6559,0.04953,2025-05-15T09:20:32.795665Z
59535,USDT_BRL,5.6531,5.6559,0.04953,2025-05-15T09:20:32.698588Z
59571,USDT_BRL,5.6531,5.6544,0.022996,2025-05-15T09:15:33.269432Z
59575,USDT_BRL,5.6531,5.6544,0.022996,2025-05-15T09:15:32.902534Z
59611,USDT_BRL,5.6531,5.6544,0.022996,2025-05-15T09:10:33.566483Z
59615,USDT_BRL,5.6531,5.6544,0.022996,2025-05-15T09:10:32.913070Z
59651,USDT_BRL,5.6531,5.6544,0.022996,2025-05-15T09:05:33.502707Z
59655,USDT_BRL,5.6531,5.6544,0.022996,2025-05-15T09:05:33.185187Z
59691,USDT_BRL,5.653,5.6533,0.005307,2025-05-15T09:00:33.200719Z
59695,USDT_BRL,5.653,5.6533,0.005307,2025-05-15T09:00:33.183884Z
59731,USDT_BRL,5.653,5.6552,0.038917,2025-05-15T08:55:33.492623Z
59735,USDT_BRL,5.653,5.6552,0.038917,2025-05-15T08:55:33.099280Z
59771,USDT_BRL,5.6529,5.6552,0.040687,2025-05-15T08:50:33.703549Z
59775,USDT_BRL,5.6529,5.6552,0.040687,2025-05-15T08:50:33.376534Z
59811,USDT_BRL,5.6529,5.6554,0.044225,2025-05-15T08:45:33.261877Z
59815,USDT_BRL,5.6529,5.6554,0.044225,2025-05-15T08:45:33.107279Z
59851,USDT_BRL,5.6529,5.6556,0.047763,2025-05-15T08:40:33.120641Z
59855,USDT_BRL,5.6529,5.6556,0.047763,2025-05-15T08:40:33.033188Z
59891,USDT_BRL,5.6529,5.6554,0.044225,2025-05-15T08:35:33.273662Z
59895,USDT_BRL,5.6529,5.6554,0.044225,2025-05-15T08:35:32.864011Z
59931,USDT_BRL,5.6531,5.65598,0.050945,2025-05-15T08:30:33.228697Z
59935,USDT_BRL,5.6519,5.65598,0.072188,2025-05-15T08:30:33.056543Z
59971,USDT_BRL,5.6531,5.65598,0.050945,2025-05-15T08:25:34.184588Z
59975,USDT_BRL,5.6532,5.65598,0.049176,2025-05-15T08:25:33.492610Z
60011,USDT_BRL,5.652921,5.6544,0.026163,2025-05-15T08:20:33.646966Z
60015,USDT_BRL,5.652921,5.6544,0.026163,2025-05-15T08:20:33.033992Z
60051,USDT_BRL,5.6532,5.6564,0.056605,2025-05-15T08:15:32.906461Z
60055,USDT_BRL,5.6532,5.6564,0.056605,2025-05-15T08:15:32.837145Z
60091,USDT_BRL,5.6535,5.6564,0.051296,2025-05-15T08:10:33.088134Z
60095,USDT_BRL,5.6535,5.6564,0.051296,2025-05-15T08:10:32.644109Z
60131,USDT_BRL,5.65272,5.657581,0.085994,2025-05-15T08:05:33.683442Z
60135,USDT_BRL,5.65272,5.657581,0.085994,2025-05-15T08:05:33.231115Z
60171,USDT_BRL,5.6528,5.6575,0.083145,2025-05-15T08:00:33.383106Z
60175,USDT_BRL,5.6528,5.6575,0.083145,2025-05-15T08:00:33.048964Z
60211,USDT_BRL,5.6529,5.6576,0.083143,2025-05-15T07:55:33.343286Z
60215,USDT_BRL,5.6529,5.6576,0.083143,2025-05-15T07:55:33.142653Z
60251,USDT_BRL,5.6533,5.6572,0.068986,2025-05-15T07:50:33.143608Z
60255,USDT_BRL,5.6533,5.6572,0.068986,2025-05-15T07:50:33.070309Z
60291,USDT_BRL,5.6535,5.6569,0.06014,2025-05-15T07:45:33.038257Z
60295,USDT_BRL,5.6535,5.6569,0.06014,2025-05-15T07:45:33.015600Z
60331,USDT_BRL,5.653,5.6558,0.049531,2025-05-15T07:40:33.700521Z
60335,USDT_BRL,5.653,5.6558,0.049531,2025-05-15T07:40:33.698408Z
60371,USDT_BRL,5.6532,5.6558,0.045992,2025-05-15T07:35:33.441621Z
60375,USDT_BRL,5.6532,5.6558,0.045992,2025-05-15T07:35:32.845270Z
60411,USDT_BRL,5.6535,5.6558,0.040683,2025-05-15T07:30:33.159049Z
60415,USDT_BRL,5.6535,5.6558,0.040683,2025-05-15T07:30:32.987238Z
60451,USDT_BRL,5.6531,5.6558,0.047761,2025-05-15T07:25:33.544654Z
60455,USDT_BRL,5.6531,5.6558,0.047761,2025-05-15T07:25:32.628122Z
60491,USDT_BRL,5.6534,5.6558,0.042452,2025-05-15T07:20:33.703790Z
60495,USDT_BRL,5.6534,5.6558,0.042452,2025-05-15T07:20:33.044270Z
60531,USDT_BRL,5.6534,5.6558,0.042452,2025-05-15T07:15:33.342561Z
60535,USDT_BRL,5.6534,5.6558,0.042452,2025-05-15T07:15:32.718929Z
60571,USDT_BRL,5.6531,5.6558,0.047761,2025-05-15T07:10:33.295512Z
60575,USDT_BRL,5.6531,5.6558,0.047761,2025-05-15T07:10:32.702589Z
60611,USDT_BRL,5.6531,5.6558,0.047761,2025-05-15T07:05:33.455136Z
60615,USDT_BRL,5.6531,5.6558,0.047761,2025-05-15T07:05:32.860383Z
60651,USDT_BRL,5.6531,5.6558,0.047761,2025-05-15T07:00:33.240480Z
60655,USDT_BRL,5.6531,5.6558,0.047761,2025-05-15T07:00:33.170561Z
60691,USDT_BRL,5.6529,5.6558,0.051301,2025-05-15T06:55:33.327596Z
60695,USDT_BRL,5.6529,5.6558,0.051301,2025-05-15T06:55:33.141343Z
60731,USDT_BRL,5.6533,5.6558,0.044222,2025-05-15T06:50:33.366384Z
60735,USDT_BRL,5.6533,5.6558,0.044222,2025-05-15T06:50:33.232645Z
60771,USDT_BRL,5.6533,5.6558,0.044222,2025-05-15T06:45:33.361021Z
60775,USDT_BRL,5.6533,5.6558,0.044222,2025-05-15T06:45:32.907249Z
60811,USDT_BRL,5.6529,5.6558,0.051301,2025-05-15T06:40:33.783258Z
60815,USDT_BRL,5.65272,5.6558,0.054487,2025-05-15T06:40:33.567499Z
60851,USDT_BRL,5.6531,5.655781,0.047425,2025-05-15T06:35:32.968819Z
60855,USDT_BRL,5.6531,5.655781,0.047425,2025-05-15T06:35:32.870798Z
60891,USDT_BRL,5.6529,5.6557,0.049532,2025-05-15T06:30:33.418967Z
60895,USDT_BRL,5.6529,5.6557,0.049532,2025-05-15T06:30:32.708682Z
60931,USDT_BRL,5.6535,5.6557,0.038914,2025-05-15T06:25:33.282179Z
60935,USDT_BRL,5.6535,5.6557,0.038914,2025-05-15T06:25:33.212702Z
60971,USDT_BRL,5.6528,5.6558,0.053071,2025-05-15T06:20:33.292935Z
60975,USDT_BRL,5.6528,5.6558,0.053071,2025-05-15T06:20:32.732345Z
61011,USDT_BRL,5.6529,5.6558,0.051301,2025-05-15T06:15:33.064481Z
61015,USDT_BRL,5.6529,5.6558,0.051301,2025-05-15T06:15:33.001091Z
61051,USDT_BRL,5.6532,5.6558,0.045992,2025-05-15T06:10:34.019429Z
61055,USDT_BRL,5.6532,5.6558,0.045992,2025-05-15T06:10:32.762204Z
61091,USDT_BRL,5.653,5.6557,0.047762,2025-05-15T06:05:33.740667Z
61095,USDT_BRL,5.653,5.6557,0.047762,2025-05-15T06:05:33.246054Z
61131,USDT_BRL,5.6531,5.6557,0.045992,2025-05-15T06:00:33.116467Z
61135,USDT_BRL,5.6531,5.6557,0.045992,2025-05-15T06:00:32.914179Z
